Metric_Code,Base Year,Value
MLCON000004983,2015,2.2038E+11
MLCON000004991,2015,2.05214E+11
MLCON000004999,2015,1.97204E+11
MLCON000005007,2015,1.98437E+11
MLCON000005015,2015,1.75804E+11
MLCON000005023,2015,1.63606E+11
MLCON000005031,2015,1.46486E+11
MLCON000005039,2015,1.33296E+11
MLCON000005047,2015,1.22678E+11
MLCON000005055,2015,1.12058E+11
MLCON000005063,2015,1.09405E+11
MLCON000005071,2015,97632000000
MLCON000005079,2015,86811000000
MLCON000005087,2015,79638000000
MLCON000005095,2015,72474000000
MLCON000005103,2015,65898000000
MLCON000005134,2015,7.24294E+14
MLCON000005135,2015,7.55028E+14
MLCON000005136,2015,7.24648E+14
MLCON000005137,2015,6.96973E+14
MLCON000005138,2015,6.81101E+14
MLCON000005139,2015,6.70201E+14
MLCON000005140,2015,6.48134E+14
MLCON000005141,2015,6.21266E+14
MLCON000005142,2015,5.89694E+14
MLCON000005143,2015,5.58993E+14
MLCON000005144,2015,5.29002E+14
MLCON000005145,2015,5.03416E+14
MLCON000005146,2015,4.92507E+14
MLCON000005147,2015,4.72591E+14
MLCON000005148,2015,4.44943E+14
MLCON000005149,2015,4.19077E+14
MLCON000005273,2015,3.38954E+12
MLCON000005275,2015,3.4805E+12
MLCON000005277,2015,3.38601E+12
MLCON000005279,2015,3.2685E+12
MLCON000005281,2015,3.16092E+12
MLCON000005283,2015,3.05621E+12
MLCON000005285,2015,2.95948E+12
MLCON000005287,2015,2.92174E+12
MLCON000005289,2015,2.88326E+12
MLCON000005291,2015,2.92195E+12
MLCON000005293,2015,2.94429E+12
MLCON000005295,2015,2.90989E+12
MLCON000005297,2015,2.89549E+12
MLCON000005299,2015,2.82494E+12
MLCON000005301,2015,2.74003E+12
MLCON000005303,2015,2.66435E+12
MLCON000005305,2015,2.59079E+12
MLCON000005307,2015,2.55353E+12
MLCON000005309,2015,2.42234E+12
MLCON000005311,2015,2.31699E+12
MLCON000005313,2015,2.25152E+12
MLCON000005315,2015,2.23112E+12
MLCON000005317,2015,2.16277E+12
MLCON000005319,2015,2.18523E+12
MLCON000005321,2015,2.12172E+12
MLCON000005323,2015,2.01627E+12
MLCON000005463,2015,1.71259E+11
MLCON000005465,2015,1.75991E+11
MLCON000005467,2015,1.74059E+11
MLCON000005469,2015,1.70931E+11
MLCON000005471,2015,1.69927E+11
MLCON000005473,2015,1.66689E+11
MLCON000005475,2015,1.6422E+11
MLCON000005477,2015,1.63703E+11
MLCON000005479,2015,1.63704E+11
MLCON000005481,2015,1.62989E+11
MLCON000005483,2015,1.59862E+11
MLCON000005485,2015,1.56774E+11
MLCON000005487,2015,1.5932E+11
MLCON000005489,2015,1.56335E+11
MLCON000005491,2015,1.52032E+11
MLCON000005493,2015,1.47479E+11
MLCON000005495,2015,1.43438E+11
MLCON000005497,2015,1.39174E+11
MLCON000005499,2015,1.34773E+11
MLCON000005501,2015,1.31513E+11
MLCON000005503,2015,1.28186E+11
MLCON000005505,2015,1.25844E+11
MLCON000005507,2015,1.22347E+11
MLCON000005509,2015,1.17653E+11
MLCON000005511,2015,1.13738E+11
MLCON000005513,2015,1.1015E+11
MLCON000005578,2015,37603144975
MLCON000005579,2015,35670917430
MLCON000005580,2015,33345200000
MLCON000005581,2015,31722100000
MLCON000005582,2015,29855700000
MLCON000005583,2015,30795880919
MLCON000005584,2015,29646473451
MLCON000005585,2015,27908270362
MLCON000005586,2015,27167278789
MLCON000005587,2015,26109783146
MLCON000005588,2015,24397438374
MLCON000005589,2015,2.29695E+12
MLCON000005590,2015,2.37413E+12
MLCON000005592,2015,2.33037E+12
MLCON000005594,2015,2.29717E+12
MLCON000005596,2015,2.2622E+12
MLCON000005598,2015,2.19888E+12
MLCON000005600,2015,2.1516E+12
MLCON000005602,2015,2.12565E+12
MLCON000005604,2015,2.11224E+12
MLCON000005606,2015,2.08234E+12
MLCON000005608,2015,2.04913E+12
MLCON000005610,2015,2.03088E+12
MLCON000005612,2015,2.01615E+12
MLCON000005614,2015,1.99262E+12
MLCON000005616,2015,1.988E+12
MLCON000005618,2015,1.96272E+12
MLCON000005620,2015,1.94864E+12
MLCON000005622,2015,1.94249E+12
MLCON000005624,2015,1.93259E+12
MLCON000005626,2015,1.94689E+12
MLCON000005628,2015,1.9271E+12
MLCON000005630,2015,1.89587E+12
MLCON000005632,2015,1.85409E+12
MLCON000005634,2015,1.82331E+12
MLCON000005636,2015,1.80924E+12
MLCON000005638,2015,1.77603E+12
MLCON000005646,2015,1.5663E+11
MLCON000005648,2015,1.62153E+11
MLCON000005650,2015,1.59393E+11
MLCON000005652,2015,1.58143E+11
MLCON000005654,2015,1.55903E+11
MLCON000005656,2015,1.56612E+11
MLCON000005658,2015,1.56405E+11
MLCON000005660,2015,1.56621E+11
MLCON000005662,2015,1.63598E+11
MLCON000005664,2015,1.75806E+11
MLCON000005666,2015,1.91592E+11
MLCON000005668,2015,2.03647E+11
MLCON000005670,2015,2.05292E+11
MLCON000005672,2015,2.00948E+11
MLCON000005674,2015,1.92495E+11
MLCON000005676,2015,1.85599E+11
MLCON000005678,2015,1.79451E+11
MLCON000005680,2015,1.73025E+11
MLCON000005682,2015,1.66075E+11
MLCON000005684,2015,1.58826E+11
MLCON000005686,2015,1.52911E+11
MLCON000005688,2015,1.48805E+11
MLCON000005690,2015,1.43756E+11
MLCON000005692,2015,1.38025E+11
MLCON000005694,2015,1.34145E+11
MLCON000005696,2015,1.2997E+11
MLCON000005725,2015,2.77953E+13
MLCON000005727,2015,2.83483E+13
MLCON000005729,2015,2.70615E+13
MLCON000005731,2015,2.59889E+13
MLCON000005733,2015,2.49127E+13
MLCON000005735,2015,2.40505E+13
MLCON000005737,2015,2.32917E+13
MLCON000005739,2015,2.25777E+13
MLCON000005741,2015,2.24138E+13
MLCON000005743,2015,2.28719E+13
MLCON000005745,2015,2.271E+13
MLCON000005747,2015,2.29219E+13
MLCON000005749,2015,2.40256E+13
MLCON000005751,2015,2.40436E+13
MLCON000005753,2015,2.41673E+13
MLCON000005755,2015,2.37813E+13
MLCON000005757,2015,2.31754E+13
MLCON000005759,2015,2.27926E+13
MLCON000005761,2015,2.12073E+13
MLCON000005763,2015,1.97809E+13
MLCON000005765,2015,1.89507E+13
MLCON000005767,2015,1.83259E+13
MLCON000005769,2015,1.74171E+13
MLCON000005771,2015,1.69603E+13
MLCON000005773,2015,1.67681E+13
MLCON000005775,2015,1.72064E+13
MLCON000005895,2015,1.26472E+11
MLCON000005900,2015,1.24121E+11
MLCON000005905,2015,1.19674E+11
MLCON000005911,2015,1.15453E+11
MLCON000005918,2015,1.12487E+11
MLCON000005925,2015,1.12969E+11
MLCON000005932,2015,1.14772E+11
MLCON000005939,2015,1.16693E+11
MLCON000005946,2015,1.17896E+11
MLCON000005953,2015,1.23297E+11
MLCON000005960,2015,1.22607E+11
MLCON000005967,2015,1.14964E+11
MLCON000005974,2015,1.08215E+11
MLCON000005981,2015,1.01756E+11
MLCON000005988,2015,98689630000
MLCON000005995,2015,95919060000
MLCON000006002,2015,91798620000
MLCON000006009,2015,86652880000
MLCON000006016,2015,78737510000
MLCON000006023,2015,72563110000
MLCON000006030,2015,67395560000
MLCON000006037,2015,63277770000
MLCON000006044,2015,59579680000
MLCON000006048,2015,9.89293E+11
MLCON000006049,2015,1.05097E+12
MLCON000006050,2015,1.01574E+12
MLCON000006051,2015,9.79406E+11
MLCON000006053,2015,9.47402E+11
MLCON000006055,2015,8.95734E+11
MLCON000006057,2015,8.63544E+11
MLCON000006059,2015,8.30178E+11
MLCON000006061,2015,8.01132E+11
MLCON000006063,2015,7.76908E+11
MLCON000006065,2015,7.50621E+11
MLCON000006067,2015,7.20401E+11
MLCON000006069,2015,7.08839E+11
MLCON000006071,2015,6.96043E+11
MLCON000006073,2015,6.55835E+11
MLCON000006075,2015,6.27672E+11
MLCON000006077,2015,6.09674E+11
MLCON000006079,2015,5.91505E+11
MLCON000006081,2015,5.96369E+11
MLCON000006083,2015,5.8083E+11
MLCON000006085,2015,5.59453E+11
MLCON000006087,2015,5.26192E+11
MLCON000006089,2015,5.07854E+11
MLCON000006091,2015,4.84797E+11
MLCON000006093,2015,4.68088E+11
MLCON000006095,2015,4.48304E+11
MLCON000006121,2015,1.25644E+12
MLCON000006122,2015,1.36276E+12
MLCON000006124,2015,1.36239E+12
MLCON000006126,2015,1.35239E+12
MLCON000006128,2015,1.33693E+12
MLCON000006130,2015,1.32228E+12
MLCON000006132,2015,1.30595E+12
MLCON000006134,2015,1.30624E+12
MLCON000006136,2015,1.33462E+12
MLCON000006138,2015,1.37954E+12
MLCON000006140,2015,1.386E+12
MLCON000006142,2015,1.37286E+12
MLCON000006144,2015,1.38884E+12
MLCON000006146,2015,1.39629E+12
MLCON000006148,2015,1.3822E+12
MLCON000006150,2015,1.36998E+12
MLCON000006152,2015,1.35393E+12
MLCON000006154,2015,1.34198E+12
MLCON000006156,2015,1.3307E+12
MLCON000006158,2015,1.32692E+12
MLCON000006160,2015,1.30416E+12
MLCON000006162,2015,1.26837E+12
MLCON000006164,2015,1.23883E+12
MLCON000006166,2015,1.20272E+12
MLCON000006168,2015,1.17103E+12
MLCON000006170,2015,1.16057E+12
MLCON000006171,2015,4.12302E+14
MLCON000006173,2015,4.11184E+14
MLCON000006175,2015,4.09274E+14
MLCON000006177,2015,4.06038E+14
MLCON000006179,2015,4.05615E+14
MLCON000006181,2015,4.04266E+14
MLCON000006183,2015,4.06015E+14
MLCON000006185,2015,3.96825E+14
MLCON000006187,2015,3.89275E+14
MLCON000006189,2015,3.88616E+14
MLCON000006191,2015,3.80194E+14
MLCON000006193,2015,3.80995E+14
MLCON000006195,2015,3.84374E+14
MLCON000006197,2015,3.80822E+14
MLCON000006199,2015,3.77964E+14
MLCON000006201,2015,3.72928E+14
MLCON000006203,2015,3.68271E+14
MLCON000006205,2015,3.6486E+14
MLCON000006207,2015,3.5969E+14
MLCON000006209,2015,3.52192E+14
MLCON000006211,2015,3.4502E+14
MLCON000006213,2015,3.39486E+14
MLCON000006215,2015,3.40192E+14
MLCON000006217,2015,3.37549E+14
MLCON000006219,2015,3.30789E+14
MLCON000006234,2015,19825576000
MLCON000006235,2015,21306248000
MLCON000006237,2015,20829968000
MLCON000006239,2015,20341790000
MLCON000006241,2015,19728766000
MLCON000006243,2015,19129011000
MLCON000006245,2015,18690742000
MLCON000006247,2015,18461773000
MLCON000006249,2015,17642846000
MLCON000006251,2015,17055816000
MLCON000006253,2015,16554850000
MLCON000006255,2015,16610038000
MLCON000006257,2015,19371155000
MLCON000006259,2015,20601989000
MLCON000006261,2015,18825364000
MLCON000006263,2015,16244114000
MLCON000006265,2015,14956920000
MLCON000006267,2015,13870208000
MLCON000006269,2015,12960088000
MLCON000006271,2015,12278000000
MLCON000006273,2015,11686415000
MLCON000006275,2015,11596757000
MLCON000006277,2015,11296275000
MLCON000006279,2015,10901250000
MLCON000006281,2015,10388439000
MLCON000006283,2015,10117857000
MLCON000006300,2015,33387705036
MLCON000006301,2015,32509785826
MLCON000006303,2015,31572647604
MLCON000006305,2015,30737845673
MLCON000006307,2015,29774707491
MLCON000006309,2015,28842807594
MLCON000006311,2015,28009466958
MLCON000006313,2015,27057735281
MLCON000006315,2015,26351080856
MLCON000006317,2015,25531198766
MLCON000006319,2015,26348085467
MLCON000006321,2015,30564170643
MLCON000006323,2015,29648277396
MLCON000006325,2015,26944941404
MLCON000006327,2015,25051606621
MLCON000006383,2015,9.79193E+11
MLCON000006384,2015,1.00814E+12
MLCON000006385,2015,9.45482E+11
MLCON000006387,2015,8.83151E+11
MLCON000006389,2015,8.279E+11
MLCON000006391,2015,7.89121E+11
MLCON000006403,2015,7961060295
MLCON000006405,2015,8091008044
MLCON000006407,2015,7555876992
MLCON000006409,2015,6877290196
MLCON000006411,2015,6679024493
MLCON000006413,2015,6607199886
MLCON000006415,2015,6452917594
MLCON000006417,2015,6222184238
MLCON000006419,2015,6081191494
MLCON000006421,2015,5994737562
MLCON000006423,2015,5799852141
MLCON000006425,2015,5703643548
MLCON000006427,2015,5706182368
MLCON000006429,2015,5561461568
MLCON000006431,2015,5475627927
MLCON000006433,2015,5325418028
MLCON000006435,2015,5168880207
MLCON000006437,2015,5059498959
MLCON000006439,2015,4826966734
MLCON000006441,2015,4880844491
MLCON000006443,2015,4785707748
MLCON000006625,2015,1.38762E+11
MLCON000006626,2015,1.49582E+11
MLCON000006627,2015,1.47575E+11
MLCON000006628,2015,1.47695E+11
MLCON000006629,2015,1.56384E+11
MLCON000006630,2015,1.40091E+11
MLCON000006631,2015,1.23678E+11
MLCON000006632,2015,1.18506E+11
MLCON000006643,2015,4.95269E+11
MLCON000006644,2015,5.152E+11
MLCON000006645,2015,5.07284E+11
MLCON000006647,2015,4.97298E+11
MLCON000006649,2015,4.88976E+11
MLCON000006651,2015,4.8317E+11
MLCON000006653,2015,4.77282E+11
MLCON000006655,2015,4.75187E+11
MLCON000006657,2015,4.78087E+11
MLCON000006659,2015,4.83634E+11
MLCON000006661,2015,4.84157E+11
MLCON000006663,2015,4.82223E+11
MLCON000006665,2015,4.80563E+11
MLCON000006667,2015,4.7269E+11
MLCON000006669,2015,4.62123E+11
MLCON000006671,2015,4.50841E+11
MLCON000006673,2015,4.46353E+11
MLCON000006675,2015,4.44698E+11
MLCON000006677,2015,4.41338E+11
MLCON000006679,2015,4.32203E+11
MLCON000006681,2015,4.20607E+11
MLCON000006683,2015,4.06152E+11
MLCON000006685,2015,3.87375E+11
MLCON000006687,2015,3.68446E+11
MLCON000006689,2015,3.54685E+11
MLCON000006691,2015,3.44372E+11
MLCON000006717,2015,6.64046E+12
MLCON000006718,2015,6.16277E+12
MLCON000006719,2015,5.87769E+12
MLCON000006720,2015,5.54912E+12
MLCON000006721,2015,5.1624E+12
MLCON000006722,2015,4.79967E+12
MLCON000006723,2015,4.5111E+12
MLCON000006724,2015,4.28253E+12
MLCON000006725,2015,4.08134E+12
MLCON000006726,2015,3.80871E+12
MLCON000006727,2015,3.62685E+12
MLCON000006728,2015,3.48896E+12
MLCON000006729,2015,3.28694E+12
MLCON000006730,2015,3.12307E+12
MLCON000006731,2015,3.09641E+12
MLCON000006732,2015,2.98463E+12
MLCON000006794,2015,2.1274E+12
MLCON000006795,2015,2.21364E+12
MLCON000006797,2015,2.17979E+12
MLCON000006799,2015,2.15397E+12
MLCON000006801,2015,2.10934E+12
MLCON000006803,2015,2.07727E+12
MLCON000006805,2015,2.02461E+12
MLCON000006807,2015,1.97939E+12
MLCON000006809,2015,1.93719E+12
MLCON000006811,2015,1.88405E+12
MLCON000006813,2015,1.84826E+12
MLCON000006815,2015,1.78985E+12
MLCON000006817,2015,1.76515E+12
MLCON000006819,2015,1.73128E+12
MLCON000006821,2015,1.66045E+12
MLCON000006823,2015,1.59523E+12
MLCON000006825,2015,1.53951E+12
MLCON000006827,2015,1.47926E+12
MLCON000006829,2015,1.44253E+12
MLCON000006831,2015,1.39658E+12
MLCON000006833,2015,1.3604E+12
MLCON000006835,2015,1.31388E+12
MLCON000006837,2015,1.26877E+12
MLCON000006839,2015,1.2313E+12
MLCON000006841,2015,1.19476E+12
MLCON000006843,2015,1.13493E+12
MLCON000006924,2015,1.60126E+12
MLCON000006926,2015,1.62215E+12
MLCON000006928,2015,1.55262E+12
MLCON000006930,2015,1.48897E+12
MLCON000006932,2015,1.42854E+12
MLCON000006934,2015,1.38053E+12
MLCON000006936,2015,1.33504E+12
MLCON000006938,2015,1.29818E+12
MLCON000006940,2015,1.28831E+12
MLCON000006942,2015,1.28464E+12
MLCON000006944,2015,1.26273E+12
MLCON000006946,2015,1.22849E+12
MLCON000006948,2015,1.18787E+12
MLCON000006950,2015,1.11927E+12
MLCON000006952,2015,1.0652E+12
MLCON000006954,2015,1.01535E+12
MLCON000006956,2015,9.93707E+11
MLCON000006958,2015,9.53552E+11
MLCON000006960,2015,9.36294E+11
MLCON000006962,2015,9.04938E+11
MLCON000006964,2015,8.83522E+11
MLCON000006966,2015,8.49438E+11
MLCON000006968,2015,8.08736E+11
MLCON000006970,2015,7.75505E+11
MLCON000006972,2015,7.29646E+11
MLCON000006974,2015,6.80092E+11
MLCON000007168,2015,4.22353E+12
MLCON000007170,2015,4.09032E+12
MLCON000007172,2015,3.96228E+12
MLCON000007174,2015,3.8716E+12
MLCON000007176,2015,3.81276E+12
MLCON000007178,2015,3.86066E+12
MLCON000007180,2015,3.85651E+12
MLCON000007182,2015,3.92611E+12
MLCON000007184,2015,3.97712E+12
MLCON000007186,2015,3.92053E+12
MLCON000007188,2015,3.93998E+12
MLCON000007190,2015,4.06147E+12
MLCON000007192,2015,3.89478E+12
MLCON000007194,2015,3.66603E+12
MLCON000007196,2015,3.33525E+12
MLCON000007207,2015,2.10522E+11
MLCON000007208,2015,2.29157E+11
MLCON000007210,2015,2.21875E+11
MLCON000007212,2015,2.13771E+11
MLCON000007214,2015,2.07291E+11
MLCON000007216,2015,2.00496E+11
MLCON000007218,2015,1.89298E+11
MLCON000007220,2015,1.83806E+11
MLCON000007222,2015,1.75848E+11
MLCON000007224,2015,1.70483E+11
MLCON000007226,2015,1.65376E+11
MLCON000007228,2015,1.56696E+11
MLCON000007230,2015,1.55513E+11
MLCON000007232,2015,1.48553E+11
MLCON000007234,2015,1.40063E+11
MLCON000007236,2015,1.33434E+11
MLCON000007238,2015,1.28203E+11
MLCON000007240,2015,1.22794E+11
MLCON000007242,2015,1.21329E+11
MLCON000007244,2015,1.17018E+11
MLCON000007246,2015,1.08891E+11
MLCON000007248,2015,95141500000
MLCON000007250,2015,87233600000
MLCON000007252,2015,87395600000
MLCON000007254,2015,82542900000
MLCON000007256,2015,76276400000
MLCON000007258,2015,72551900000
MLCON000007260,2015,68484600000
MLCON000007262,2015,60931700000
MLCON000007264,2015,57858700000
MLCON000007266,2015,54333200000
MLCON000007268,2015,50320400000
MLCON000007270,2015,46625800000
MLCON000007272,2015,43171200000
MLCON000007274,2015,39850600000
MLCON000007276,2015,38583200000
MLCON000007278,2015,37213600000
MLCON000007280,2015,35184200000
MLCON000007282,2015,33067200000
MLCON000007284,2015,31319400000
MLCON000007286,2015,29842000000
MLCON000007288,2015,28040400000
MLCON000007290,2015,26584800000
MLCON000007292,2015,24769500000
MLCON000007294,2015,23412000000
MLCON000007296,2015,22255600000
MLCON000007298,2015,21576900000
MLCON000007300,2015,20397000000
MLCON000007302,2015,18942200000
MLCON000007304,2015,17243800000
MLCON000007306,2015,15304100000
MLCON000007308,2015,13428600000
MLCON000007310,2015,12169600000
MLCON000007312,2015,10970600000
MLCON000007314,2015,10064400000
MLCON000007316,2015,9326700000
MLCON000007318,2015,8920600000
MLCON000007320,2015,9305300000
MLCON000007322,2015,8791100000
MLCON000007324,2015,8420100000
MLCON000007326,2015,7606800000
MLCON000007331,2015,65677693000
MLCON000007332,2015,66128734000
MLCON000007334,2015,64101499000
MLCON000007336,2015,62189372000
MLCON000007338,2015,59930949000
MLCON000007340,2015,57969057000
MLCON000007342,2015,56063256000
MLCON000007344,2015,54778470000
MLCON000007346,2015,55074153000
MLCON000007348,2015,55183634000
MLCON000007350,2015,56325244000
MLCON000007352,2015,55692036000
MLCON000007354,2015,54977689000
MLCON000007356,2015,51458839000
MLCON000007358,2015,48585736000
MLCON000007360,2015,45518884000
MLCON000007362,2015,43403126000
MLCON000007364,2015,41788270000
MLCON000007366,2015,40863994000
MLCON000007368,2015,39020785000
MLCON000007370,2015,37230109000
MLCON000007372,2015,36283532000
MLCON000007374,2015,37271244000
MLCON000007376,2015,35616461000
MLCON000007378,2015,34711799000
MLCON000007380,2015,32268773000
MLCON000007422,2015,8.35249E+11
MLCON000007423,2015,9.09693E+11
MLCON000007425,2015,8.98315E+11
MLCON000007427,2015,8.80876E+11
MLCON000007429,2015,8.59164E+11
MLCON000007431,2015,8.40125E+11
MLCON000007433,2015,8.18035E+11
MLCON000007435,2015,8.09212E+11
MLCON000007437,2015,8.31674E+11
MLCON000007439,2015,8.62291E+11
MLCON000007441,2015,8.78141E+11
MLCON000007443,2015,8.72249E+11
MLCON000007445,2015,8.87094E+11
MLCON000007447,2015,8.79449E+11
MLCON000007449,2015,8.4525E+11
MLCON000007451,2015,8.11243E+11
MLCON000007453,2015,7.76612E+11
MLCON000007455,2015,7.42773E+11
MLCON000007457,2015,7.21827E+11
MLCON000007459,2015,6.99221E+11
MLCON000007461,2015,6.73185E+11
MLCON000007463,2015,6.4448E+11
MLCON000007465,2015,6.16281E+11
MLCON000007467,2015,5.91371E+11
MLCON000007469,2015,5.75368E+11
MLCON000007471,2015,5.63268E+11
MLCON000007483,2015,15574800000
MLCON000007484,2015,17328800000
MLCON000007485,2015,16889000000
MLCON000007486,2015,16513900000
MLCON000007487,2015,17153700000
MLCON000007488,2015,15842800000
MLCON000007489,2015,15212100000
MLCON000007490,2015,14861300000
MLCON000007491,2015,15117400000
MLCON000007492,2015,13988200000
MLCON000007493,2015,12847600000
MLCON000007494,2015,12487900000
MLCON000007495,2015,11697700000
MLCON000007496,2015,11241600000
MLCON000007497,2015,10770500000
MLCON000007498,2015,10990200000
MLCON000007499,2015,9816000000
MLCON000007500,2015,8037435726
MLCON000007501,2015,7189839164
MLCON000007502,2015,8028808375
MLCON000007503,2015,8328649525
MLCON000007504,2015,8796317072
MLCON000007505,2015,8221540145
MLCON000007506,2015,7440032350
MLCON000007507,2015,6595854172
MLCON000007508,2015,6512022364
MLCON000007509,2015,6008217609
MLCON000007510,2015,3.15578E+12
MLCON000007511,2015,3.26202E+12
MLCON000007512,2015,3.24399E+12
MLCON000007514,2015,3.19683E+12
MLCON000007516,2015,3.14341E+12
MLCON000007518,2015,3.05738E+12
MLCON000007520,2015,2.95974E+12
MLCON000007522,2015,2.89333E+12
MLCON000007524,2015,2.84436E+12
MLCON000007526,2015,2.82011E+12
MLCON000007528,2015,2.77571E+12
MLCON000007530,2015,2.69066E+12
MLCON000007532,2015,2.65178E+12
MLCON000007534,2015,2.63279E+12
MLCON000007536,2015,2.56149E+12
MLCON000007538,2015,2.49872E+12
MLCON000007540,2015,2.44653E+12
MLCON000007542,2015,2.40443E+12
MLCON000007544,2015,2.37456E+12
MLCON000007546,2015,2.32313E+12
MLCON000007548,2015,2.30895E+12
MLCON000007550,2015,2.23597E+12
MLCON000007552,2015,2.16481E+12
MLCON000007554,2015,2.09179E+12
MLCON000007556,2015,2.05457E+12
MLCON000007558,2015,2.03161E+12
MLCON000007559,2015,4.3609E+11
MLCON000007561,2015,4.50154E+11
MLCON000007563,2015,4.4441E+11
MLCON000007565,2015,4.4068E+11
MLCON000007567,2015,4.36061E+11
MLCON000007569,2015,4.30036E+11
MLCON000007571,2015,4.21077E+11
MLCON000007573,2015,4.16106E+11
MLCON000007575,2015,4.07111E+11
MLCON000007577,2015,3.99868E+11
MLCON000007579,2015,3.94281E+11
MLCON000007581,2015,3.87713E+11
MLCON000007583,2015,3.80599E+11
MLCON000007585,2015,3.74364E+11
MLCON000007587,2015,3.66853E+11
MLCON000007589,2015,3.62067E+11
MLCON000007591,2015,3.57908E+11
MLCON000007593,2015,3.51662E+11
MLCON000007595,2015,3.4924E+11
MLCON000007597,2015,3.47112E+11
MLCON000007599,2015,3.40296E+11
MLCON000007601,2015,3.3321E+11
MLCON000007603,2015,3.26188E+11
MLCON000007605,2015,3.19449E+11
MLCON000007607,2015,3.13983E+11
MLCON000007609,2015,3.09902E+11
MLCON000007614,2015,8.32058E+13
MLCON000007615,2015,7.98483E+13
MLCON000007616,2015,7.73764E+13
MLCON000007617,2015,7.36032E+13
MLCON000007618,2015,7.05948E+13
MLCON000007619,2015,6.96196E+13
MLCON000007620,2015,6.52506E+13
MLCON000007621,2015,6.18818E+13
MLCON000007622,2015,5.93073E+13
MLCON000007740,2015,1.66161E+12
MLCON000007744,2015,1.64005E+12
MLCON000007749,2015,1.60054E+12
MLCON000007755,2015,1.56749E+12
MLCON000007761,2015,1.53353E+12
MLCON000007767,2015,1.5129E+12
MLCON000007773,2015,1.49E+12
MLCON000007779,2015,1.49735E+12
MLCON000007785,2015,1.48832E+12
MLCON000007791,2015,1.51974E+12
MLCON000007797,2015,1.51886E+12
MLCON000007803,2015,1.48555E+12
MLCON000007809,2015,1.46103E+12
MLCON000007815,2015,1.42016E+12
MLCON000007821,2015,1.3723E+12
MLCON000007827,2015,1.32426E+12
MLCON000007833,2015,1.27437E+12
MLCON000007839,2015,1.22826E+12
MLCON000007845,2015,1.17698E+12
MLCON000007851,2015,1.12605E+12
MLCON000007857,2015,1.08468E+12
MLCON000007863,2015,1.04536E+12
MLCON000007869,2015,1.01374E+12
MLCON000008018,2015,1.73062E+12
MLCON000008023,2015,1.69209E+12
MLCON000008029,2015,1.6596E+12
MLCON000008036,2015,1.61397E+12
MLCON000008044,2015,1.5769E+12
MLCON000008053,2015,1.53756E+12
MLCON000008062,2015,1.49802E+12
MLCON000008071,2015,1.4419E+12
MLCON000008080,2015,1.40741E+12
MLCON000008089,2015,1.37909E+12
MLCON000008098,2015,1.35308E+12
MLCON000008107,2015,1.30533E+12
MLCON000008116,2015,1.25782E+12
MLCON000008125,2015,1.22315E+12
MLCON000008134,2015,1.18534E+12
MLCON000008143,2015,1.13974E+12
MLCON000008152,2015,1.10669E+12
MLCON000008161,2015,1.0641E+12
MLCON000008170,2015,1.04392E+12
MLCON000008179,2015,1.00431E+12
MLCON000008188,2015,9.56325E+11
MLCON000008197,2015,9.14472E+11
MLCON000008206,2015,8.79584E+11
MLCON000008269,2015,3.50641E+11
MLCON000008270,2015,3.74053E+11
MLCON000008272,2015,3.6882E+11
MLCON000008274,2015,3.59544E+11
MLCON000008276,2015,3.51118E+11
MLCON000008278,2015,3.44269E+11
MLCON000008280,2015,3.40812E+11
MLCON000008282,2015,3.38573E+11
MLCON000008284,2015,3.38486E+11
MLCON000008286,2015,3.36199E+11
MLCON000008288,2015,3.26651E+11
MLCON000008290,2015,3.20759E+11
MLCON000008292,2015,3.33306E+11
MLCON000008294,2015,3.28509E+11
MLCON000008296,2015,3.16704E+11
MLCON000008298,2015,3.0613E+11
MLCON000008300,2015,2.99411E+11
MLCON000008302,2015,2.9144E+11
MLCON000008304,2015,2.88722E+11
MLCON000008306,2015,2.84031E+11
MLCON000008308,2015,2.80477E+11
MLCON000008310,2015,2.71318E+11
MLCON000008312,2015,2.62E+11
MLCON000008314,2015,2.52941E+11
MLCON000008316,2015,2.47754E+11
MLCON000008318,2015,2.42067E+11
MLCON000008334,2015,4.16361E+11
MLCON000008335,2015,4.44279E+11
MLCON000008336,2015,4.36489E+11
MLCON000008337,2015,4.28822E+11
MLCON000008339,2015,4.2198E+11
MLCON000008342,2015,4.16701E+11
MLCON000008346,2015,4.08365E+11
MLCON000008350,2015,4.02019E+11
MLCON000008354,2015,4.00181E+11
MLCON000008358,2015,3.97245E+11
MLCON000008362,2015,3.90625E+11
MLCON000008366,2015,3.79748E+11
MLCON000008370,2015,3.8758E+11
MLCON000008374,2015,3.85856E+11
MLCON000008378,2015,3.72171E+11
MLCON000008382,2015,3.62909E+11
MLCON000008386,2015,3.54674E+11
MLCON000008390,2015,3.42445E+11
MLCON000008394,2015,3.38927E+11
MLCON000008398,2015,3.33239E+11
MLCON000008402,2015,3.29614E+11
MLCON000008406,2015,3.17803E+11
MLCON000008410,2015,3.06929E+11
MLCON000008414,2015,3.01023E+11
MLCON000008418,2015,2.90021E+11
MLCON000008422,2015,2.86238E+11
MLCON000008423,2015,8.38327E+12
MLCON000008424,2015,7.84468E+12
MLCON000008425,2015,7.35228E+12
MLCON000008426,2015,6.95767E+12
MLCON000008427,2015,6.73281E+12
MLCON000008508,2015,8.88063E+12
MLCON000008509,2015,8.40177E+12
