Metric_id,Country or Area,M49 code,ISO-alpha3 code,Year_id,Year,Value_id,Value,category,Gender,Value_Type,Metric_Type,Is_Currency,Age_Group,Start_Age,End_Age
T000001836,Japan,392,JPN,1993,01/01/1993,1866,18129.02088,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001837,Japan,392,JPN,1992,01/01/1992,1867,17767.22404,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001838,Japan,392,JPN,1991,01/01/1991,1868,17349.61294,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001839,Japan,392,JPN,1990,01/01/1990,1869,15932.30986,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001840,Latvia,428,LVA,2019,01/01/2019,1870,255.0445103,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001841,Latvia,428,LVA,2018,01/01/2018,1871,263.0758837,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001842,Latvia,428,LVA,2017,01/01/2017,1872,267.8633545,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001843,Latvia,428,LVA,2016,01/01/2016,1873,275.0173816,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001844,Latvia,428,LVA,2015,01/01/2015,1874,254.520191,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001845,Latvia,428,LVA,2014,01/01/2014,1875,243.6547608,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001846,Latvia,428,LVA,2013,01/01/2013,1876,229.5277075,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001847,Latvia,428,LVA,2012,01/01/2012,1877,216.0063342,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001848,Latvia,428,LVA,2011,01/01/2011,1878,215.8557095,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001849,Latvia,428,LVA,2010,01/01/2010,1879,214.0549938,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001850,Latvia,428,LVA,2009,01/01/2009,1880,188.596956,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001851,Latvia,428,LVA,2008,01/01/2008,1881,178.3231439,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001852,Latvia,428,LVA,2007,01/01/2007,1882,154.4857566,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001853,Latvia,428,LVA,2006,01/01/2006,1883,132.7963403,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001854,Latvia,428,LVA,2005,01/01/2005,1884,105.1968464,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001855,Latvia,428,LVA,2004,01/01/2004,1885,96.68606215,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001856,Latvia,428,LVA,2003,01/01/2003,1886,88.46054634,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001857,Latvia,428,LVA,2002,01/01/2002,1887,80.68427137,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001858,Latvia,428,LVA,2001,01/01/2001,1888,72.86394171,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001859,Latvia,428,LVA,2000,01/01/2000,1889,64.60031276,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001860,Latvia,428,LVA,1999,01/01/1999,1890,55.92921819,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001861,Latvia,428,LVA,1998,01/01/1998,1891,47.59044102,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001862,Latvia,428,LVA,1997,01/01/1997,1892,38.94320784,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001863,Latvia,428,LVA,1996,01/01/1996,1893,29.42557584,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001864,Latvia,428,LVA,1995,01/01/1995,1894,17.12756009,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001865,Liechtenstein,438,LIE,2019,01/01/2019,1895,9.732388518,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001866,Liechtenstein,438,LIE,2018,01/01/2018,1896,10.19481537,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001867,Liechtenstein,438,LIE,2017,01/01/2017,1897,10.03153227,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001868,Liechtenstein,438,LIE,2016,01/01/2016,1898,9.757101724,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001869,Liechtenstein,438,LIE,2015,01/01/2015,1899,10.13274447,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001870,Liechtenstein,438,LIE,2014,01/01/2014,1900,10.02721844,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001871,Liechtenstein,438,LIE,2013,01/01/2013,1901,9.752118648,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001872,Liechtenstein,438,LIE,2012,01/01/2012,1902,9.809219631,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001873,Liechtenstein,438,LIE,2011,01/01/2011,1903,9.441845508,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001874,Liechtenstein,438,LIE,2010,01/01/2010,1904,8.952081827,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001875,Liechtenstein,438,LIE,2009,01/01/2009,1905,8.442842733,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001876,Liechtenstein,438,LIE,2008,01/01/2008,1906,8.603664207,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001877,Liechtenstein,438,LIE,2007,01/01/2007,1907,8.183751497,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001878,Liechtenstein,438,LIE,2006,01/01/2006,1908,7.412039157,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001879,Liechtenstein,438,LIE,2005,01/01/2005,1909,6.726155849,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001880,Liechtenstein,438,LIE,2004,01/01/2004,1910,6.525820324,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001881,Liechtenstein,438,LIE,2003,01/01/2003,1911,5.885080464,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001882,Liechtenstein,438,LIE,2002,01/01/2002,1912,5.277315861,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001883,Liechtenstein,438,LIE,2001,01/01/2001,1913,4.66521546,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001884,Liechtenstein,438,LIE,2000,01/01/2000,1914,3.871200527,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001885,Liechtenstein,438,LIE,1999,01/01/1999,1915,3.102189383,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001886,Liechtenstein,438,LIE,1998,01/01/1998,1916,2.503285268,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001887,Liechtenstein,438,LIE,1997,01/01/1997,1917,1.94613212,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001888,Liechtenstein,438,LIE,1996,01/01/1996,1918,1.563459626,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001889,Liechtenstein,438,LIE,1995,01/01/1995,1919,1.233470706,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001890,Liechtenstein,438,LIE,1994,01/01/1994,1920,0.430900697,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001891,Liechtenstein,438,LIE,1993,01/01/1993,1921,0.176174129,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001892,Liechtenstein,438,LIE,1992,01/01/1992,1922,0.078378458,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001893,Liechtenstein,438,LIE,1991,01/01/1991,1923,0.007402276,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001894,Liechtenstein,438,LIE,1990,01/01/1990,1924,0.000104468,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001895,Lithuania,440,LTU,2019,01/01/2019,1925,568.732938,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001896,Lithuania,440,LTU,2018,01/01/2018,1926,571.7226372,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001897,Lithuania,440,LTU,2017,01/01/2017,1927,719.0193805,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001898,Lithuania,440,LTU,2016,01/01/2016,1928,722.3082263,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001899,Lithuania,440,LTU,2015,01/01/2015,1929,567.7516752,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001900,Lithuania,440,LTU,2014,01/01/2014,1930,459.7567741,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001901,Lithuania,440,LTU,2013,01/01/2013,1931,406.7917983,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001902,Lithuania,440,LTU,2012,01/01/2012,1932,350.3831848,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001903,Lithuania,440,LTU,2011,01/01/2011,1933,303.2938493,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001904,Lithuania,440,LTU,2010,01/01/2010,1934,256.7614611,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001905,Lithuania,440,LTU,2009,01/01/2009,1935,213.6009533,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001906,Lithuania,440,LTU,2008,01/01/2008,1936,191.8065679,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001907,Lithuania,440,LTU,2007,01/01/2007,1937,153.7200812,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001908,Lithuania,440,LTU,2006,01/01/2006,1938,118.2542835,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001909,Lithuania,440,LTU,2005,01/01/2005,1939,88.8385632,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001910,Lithuania,440,LTU,2004,01/01/2004,1940,67.62795101,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001911,Lithuania,440,LTU,2003,01/01/2003,1941,46.83894871,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001912,Lithuania,440,LTU,2002,01/01/2002,1942,35.63021259,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001913,Lithuania,440,LTU,2001,01/01/2001,1943,28.07945392,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001914,Lithuania,440,LTU,2000,01/01/2000,1944,21.79826567,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001915,Lithuania,440,LTU,1999,01/01/1999,1945,17.26695066,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001916,Lithuania,440,LTU,1998,01/01/1998,1946,13.70996755,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001917,Lithuania,440,LTU,1997,01/01/1997,1947,10.0748819,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001918,Lithuania,440,LTU,1996,01/01/1996,1948,7.584238276,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001919,Lithuania,440,LTU,1995,01/01/1995,1949,6.166499228,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001920,Lithuania,440,LTU,1994,01/01/1994,1950,0.092760256,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001921,Lithuania,440,LTU,1993,01/01/1993,1951,0.027872921,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001922,Luxembourg,442,LUX,2019,01/01/2019,1952,61.35534099,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001923,Luxembourg,442,LUX,2018,01/01/2018,1953,64.69605371,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001924,Luxembourg,442,LUX,2017,01/01/2017,1954,68.57266895,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001925,Luxembourg,442,LUX,2016,01/01/2016,1955,65.16826086,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001926,Luxembourg,442,LUX,2015,01/01/2015,1956,66.72768606,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001927,Luxembourg,442,LUX,2014,01/01/2014,1957,66.64439706,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001928,Luxembourg,442,LUX,2013,01/01/2013,1958,62.45321656,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001929,Luxembourg,442,LUX,2012,01/01/2012,1959,58.91151616,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001930,Luxembourg,442,LUX,2011,01/01/2011,1960,56.55047741,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001931,Luxembourg,442,LUX,2010,01/01/2010,1961,53.67321033,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001932,Luxembourg,442,LUX,2009,01/01/2009,1962,51.39925624,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001933,Luxembourg,442,LUX,2008,01/01/2008,1963,50.24512351,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001934,Luxembourg,442,LUX,2007,01/01/2007,1964,47.75655559,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001935,Luxembourg,442,LUX,2006,01/01/2006,1965,43.36827397,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001936,Luxembourg,442,LUX,2005,01/01/2005,1966,40.46963194,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001937,Luxembourg,442,LUX,2004,01/01/2004,1967,41.92940919,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001938,Luxembourg,442,LUX,2003,01/01/2003,1968,41.74699684,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001939,Luxembourg,442,LUX,2002,01/01/2002,1969,41.5073438,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001940,Luxembourg,442,LUX,2001,01/01/2001,1970,38.25479506,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001941,Luxembourg,442,LUX,2000,01/01/2000,1971,31.08467625,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001942,Luxembourg,442,LUX,1999,01/01/1999,1972,26.20736375,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001943,Luxembourg,442,LUX,1998,01/01/1998,1973,22.95647865,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001944,Luxembourg,442,LUX,1997,01/01/1997,1974,20.09537295,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001945,Luxembourg,442,LUX,1996,01/01/1996,1975,17.32940443,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001946,Luxembourg,442,LUX,1995,01/01/1995,1976,15.15157555,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001947,Luxembourg,442,LUX,1994,01/01/1994,1977,14.19120626,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001948,Luxembourg,442,LUX,1993,01/01/1993,1978,12.93753487,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001949,Luxembourg,442,LUX,1992,01/01/1992,1979,5.486079582,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001950,Luxembourg,442,LUX,1991,01/01/1991,1980,0.001167814,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001951,Luxembourg,442,LUX,1990,01/01/1990,1981,7.15E-05,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001952,Malta,470,MLT,2019,01/01/2019,1982,257.2898209,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001953,Malta,470,MLT,2018,01/01/2018,1983,264.4526613,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001954,Malta,470,MLT,2017,01/01/2017,1984,271.6434058,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001955,Malta,470,MLT,2016,01/01/2016,1985,262.7326461,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001956,Malta,470,MLT,2015,01/01/2015,1986,251.2712032,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001957,Malta,470,MLT,2014,01/01/2014,1987,235.5632729,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001958,Malta,470,MLT,2013,01/01/2013,1988,220.4537268,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001959,Malta,470,MLT,2012,01/01/2012,1989,204.8322948,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001960,Malta,470,MLT,2011,01/01/2011,1990,172.3533504,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001961,Malta,470,MLT,2010,01/01/2010,1991,148.4844239,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001962,Malta,470,MLT,2009,01/01/2009,1992,135.9341307,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001963,Malta,470,MLT,2008,01/01/2008,1993,114.9747523,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001964,Malta,470,MLT,2007,01/01/2007,1994,98.67501938,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001965,Malta,470,MLT,2006,01/01/2006,1995,79.73419594,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001966,Malta,470,MLT,2005,01/01/2005,1996,42.20861064,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001967,Malta,470,MLT,2004,01/01/2004,1997,29.90440085,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001968,Malta,470,MLT,2003,01/01/2003,1998,16.6029323,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001969,Malta,470,MLT,2002,01/01/2002,1999,14.98501584,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001970,Malta,470,MLT,2001,01/01/2001,2000,11.25782599,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001971,Malta,470,MLT,2000,01/01/2000,2001,6.700837763,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001972,Malta,470,MLT,1999,01/01/1999,2002,0.011271981,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001973,Malta,470,MLT,1998,01/01/1998,2003,0.007519339,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001974,Malta,470,MLT,1997,01/01/1997,2004,0.004702046,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001975,Malta,470,MLT,1996,01/01/1996,2005,0.002822914,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001976,Malta,470,MLT,1995,01/01/1995,2006,0.001884769,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001977,Malta,470,MLT,1994,01/01/1994,2007,0.0009438,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001978,Monaco,492,MCO,2019,01/01/2019,2008,7.130901217,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001979,Monaco,492,MCO,2018,01/01/2018,2009,7.853769777,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001980,Monaco,492,MCO,2017,01/01/2017,2010,8.386150014,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001981,Monaco,492,MCO,2016,01/01/2016,2011,7.207197053,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001982,Monaco,492,MCO,2015,01/01/2015,2012,6.463075931,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001983,Monaco,492,MCO,2014,01/01/2014,2013,5.922161687,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001984,Monaco,492,MCO,2013,01/01/2013,2014,6.282547359,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001985,Monaco,492,MCO,2012,01/01/2012,2015,4.175380856,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001986,Monaco,492,MCO,2011,01/01/2011,2016,5.2956525,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001987,Monaco,492,MCO,2010,01/01/2010,2017,4.677488484,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001988,Monaco,492,MCO,2009,01/01/2009,2018,6.560076987,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001989,Monaco,492,MCO,2008,01/01/2008,2019,4.882716339,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001990,Monaco,492,MCO,2007,01/01/2007,2020,3.911945452,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001991,Monaco,492,MCO,2006,01/01/2006,2021,3.520959399,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001992,Monaco,492,MCO,2005,01/01/2005,2022,3.682697,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001993,Monaco,492,MCO,2004,01/01/2004,2023,3.937412237,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001994,Monaco,492,MCO,2003,01/01/2003,2024,3.037314308,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001995,Monaco,492,MCO,2002,01/01/2002,2025,2.87250885,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001996,Monaco,492,MCO,2001,01/01/2001,2026,2.153822708,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001997,Monaco,492,MCO,2000,01/01/2000,2027,4.030295417,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001998,Monaco,492,MCO,1999,01/01/1999,2028,0.95994428,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000001999,Monaco,492,MCO,1998,01/01/1998,2029,0.941131489,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000002000,Monaco,492,MCO,1997,01/01/1997,2030,0.551239198,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000002001,Monaco,492,MCO,1996,01/01/1996,2031,0.902270729,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000002002,Monaco,492,MCO,1995,01/01/1995,2032,0.238541593,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000002003,Monaco,492,MCO,1994,01/01/1994,2033,0.186494447,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000002004,Monaco,492,MCO,1993,01/01/1993,2034,0.122218521,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000002005,Monaco,492,MCO,1992,01/01/1992,2035,0.079073839,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000002006,Monaco,492,MCO,1991,01/01/1991,2036,0.037676851,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000002007,Netherlands,528,NLD,2019,01/01/2019,2037,1817.312829,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000002008,Netherlands,528,NLD,2018,01/01/2018,2038,1660.231893,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000002009,Netherlands,528,NLD,2017,01/01/2017,2039,1558.449409,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000002010,Netherlands,528,NLD,2016,01/01/2016,2040,1617.757539,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000002011,Netherlands,528,NLD,2015,01/01/2015,2041,1801.171614,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000002012,Netherlands,528,NLD,2014,01/01/2014,2042,1622.994028,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000002013,Netherlands,528,NLD,2013,01/01/2013,2043,2040.652747,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000002014,Netherlands,528,NLD,2012,01/01/2012,2044,1831.629488,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000002015,Netherlands,528,NLD,2011,01/01/2011,2045,1891.465723,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000002016,Netherlands,528,NLD,2010,01/01/2010,2046,2128.767968,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000002017,Netherlands,528,NLD,2009,01/01/2009,2047,1835.421823,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000002018,Netherlands,528,NLD,2008,01/01/2008,2048,1761.116894,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000002019,Netherlands,528,NLD,2007,01/01/2007,2049,1691.653616,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000002020,Netherlands,528,NLD,2006,01/01/2006,2050,1592.856301,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000002021,Netherlands,528,NLD,2005,01/01/2005,2051,1374.014763,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000002022,Netherlands,528,NLD,2004,01/01/2004,2052,1589.615836,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000002023,Netherlands,528,NLD,2003,01/01/2003,2053,1535.373762,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000002024,Netherlands,528,NLD,2002,01/01/2002,2054,1573.93966,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000002025,Netherlands,528,NLD,2001,01/01/2001,2055,1869.872591,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000002026,Netherlands,528,NLD,2000,01/01/2000,2056,4608.464455,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000002027,Netherlands,528,NLD,1999,01/01/1999,2057,5895.698216,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000002028,Netherlands,528,NLD,1998,01/01/1998,2058,11467.68114,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000002029,Netherlands,528,NLD,1997,01/01/1997,2059,10115.60159,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000002030,Netherlands,528,NLD,1996,01/01/1996,2060,9538.416842,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000002031,Netherlands,528,NLD,1995,01/01/1995,2061,7545.613,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
T000002032,Netherlands,528,NLD,1994,01/01/1994,2062,8152.475171,HFCs,None,Absolute,HFCs,No,Not Specified,0,130
