Uniq ID,Year,From Currency,To Currency,Average,Inv Avg
CURR_23440,1965,CNY,CRC,2.69111,0.371593878
CURR_23441,1964,CNY,CRC,2.69111,0.371593878
CURR_23442,1963,CNY,CRC,2.69111,0.371593878
CURR_23443,1962,CNY,CRC,2.69111,0.371593878
CURR_23444,1961,CNY,CRC,2.417598,0.413633698
CURR_23445,1960,CNY,CRC,2.280843,0.438434386
CURR_23446,2021,CNY,CUC,0.155069,6.448742173
CURR_23447,2020,CNY,CUC,0.145028,6.895220233
CURR_23448,2019,CNY,CUC,0.144757,6.908128795
CURR_23449,2018,CNY,CUC,0.151318,6.608599109
CURR_23450,2017,CNY,CUC,0.14801,6.75630025
CURR_23451,2016,CNY,CUC,0.150561,6.641826237
CURR_23452,2015,CNY,CUC,0.15913,6.284170175
CURR_23453,2014,CNY,CUC,0.162321,6.160632327
CURR_23454,2013,CNY,CUC,0.162665,6.147603971
CURR_23455,2012,CNY,CUC,0.158503,6.309028851
CURR_23456,2011,CNY,CUC,0.152538,6.555743487
CURR_23457,2010,CNY,CUC,0.136829,7.308392227
CURR_23458,2009,CNY,CUC,0.135553,7.377188258
CURR_23459,2008,CNY,CUC,0.136143,7.345217896
CURR_23460,2007,CNY,CUC,0.131508,7.604100131
CURR_23461,2006,CNY,CUC,0.125426,7.9728286
CURR_23462,2005,CNY,CUC,0.122134,8.187728233
CURR_23463,2004,CNY,CUC,0.120919,8.269998925
CURR_23464,2003,CNY,CUC,0.120919,8.269998925
CURR_23465,2002,CNY,CUC,0.120919,8.269998925
CURR_23466,2001,CNY,CUC,0.120919,8.269998925
CURR_23467,2000,CNY,CUC,0.120919,8.269998925
CURR_23468,1999,CNY,CUC,0.120919,8.269998925
CURR_23469,1998,CNY,CUC,0.120919,8.269998925
CURR_23470,1997,CNY,CUC,0.120919,8.269998925
CURR_23471,1996,CNY,CUC,0.11993,8.338197282
CURR_23472,1995,CNY,CUC,0.11948,8.369601607
CURR_23473,1994,CNY,CUC,0.115759,8.638637169
CURR_23474,2021,CNY,CUP,3.876718,0.257950153
CURR_23475,2020,CNY,CUP,3.625693,0.275809342
CURR_23476,2019,CNY,CUP,3.618917,0.276325763
CURR_23477,2018,CNY,CUP,3.945423,0.253458248
CURR_23478,2017,CNY,CUP,3.922221,0.254957587
CURR_23479,2016,CNY,CUP,3.98987,0.250634732
CURR_23480,2015,CNY,CUP,4.216831,0.237144908
CURR_23481,2014,CNY,CUP,4.301554,0.232474124
CURR_23482,2013,CNY,CUP,4.310943,0.231967808
CURR_23483,2012,CNY,CUP,4.200069,0.238091327
CURR_23484,2011,CNY,CUP,4.101473,0.243814844
CURR_23485,2010,CNY,CUP,3.916142,0.255353355
CURR_23486,2009,CNY,CUP,3.879192,0.257785642
CURR_23487,2008,CNY,CUP,3.815515,0.262087818
CURR_23488,2007,CNY,CUP,3.484943,0.286948739
CURR_23489,2006,CNY,CUP,3.258586,0.306881574
CURR_23490,2005,CNY,CUP,3.01151,0.332059332
CURR_23491,2004,CNY,CUP,2.342994,0.426804337
CURR_23492,2003,CNY,CUP,2.276332,0.43930323
CURR_23493,2002,CNY,CUP,2.539613,0.393760782
CURR_23494,2001,CNY,CUP,2.539912,0.393714428
CURR_23495,2021,CNY,CVE,14.46598,0.069127705
CURR_23496,2020,CNY,CVE,14.009193,0.071381699
CURR_23497,2019,CNY,CVE,14.25671,0.07014241
CURR_23498,2018,CNY,CVE,14.126587,0.070788507
CURR_23499,2017,CNY,CVE,14.468191,0.069117141
CURR_23500,2016,CNY,CVE,15.000523,0.066664342
CURR_23501,2015,CNY,CVE,15.823812,0.063195897
CURR_23502,2014,CNY,CVE,13.494853,0.074102326
CURR_23503,2013,CNY,CVE,13.508785,0.074025902
CURR_23504,2012,CNY,CVE,13.610161,0.073474517
CURR_23505,2011,CNY,CVE,12.274539,0.081469455
CURR_23506,2010,CNY,CVE,12.314922,0.081202301
CURR_23507,2009,CNY,CVE,11.605389,0.086166866
CURR_23508,2008,CNY,CVE,10.855362,0.092120373
CURR_23509,2007,CNY,CVE,10.589705,0.094431337
CURR_23510,2006,CNY,CVE,11.022004,0.090727603
CURR_23511,2005,CNY,CVE,10.845462,0.092204463
CURR_23512,2004,CNY,CVE,10.730589,0.093191529
CURR_23513,2003,CNY,CVE,11.80971,0.084676084
CURR_23514,2002,CNY,CVE,14.145328,0.07069472
CURR_23515,2001,CNY,CVE,14.900529,0.067111711
CURR_23516,2000,CNY,CVE,14.989659,0.066712658
CURR_23517,1999,CNY,CVE,13.718541,0.072894049
CURR_23518,1998,CNY,CVE,11.707574,0.085414792
CURR_23519,1997,CNY,CVE,12.458257,0.08026805
CURR_23520,1996,CNY,CVE,10.255318,0.097510384
CURR_23521,1995,CNY,CVE,8.638706,0.115758078
CURR_23522,1994,CNY,CVE,8.90728,0.112267718
CURR_23523,1993,CNY,CVE,14.395593,0.069465704
CURR_23524,1992,CNY,CVE,12.747057,0.078449481
CURR_23525,1991,CNY,CVE,14.769358,0.06770775
CURR_23526,1990,CNY,CVE,13.786078,0.072536946
CURR_23527,1989,CNY,CVE,21.971336,0.045513846
CURR_23528,1988,CNY,CVE,21.287232,0.046976516
CURR_23529,1987,CNY,CVE,18.016464,0.055504787
CURR_23530,1986,CNY,CVE,21.100511,0.047392217
CURR_23531,1985,CNY,CVE,29.254905,0.034182302
CURR_23532,1984,CNY,CVE,38.585219,0.02591666
CURR_23533,1983,CNY,CVE,39.408071,0.025375513
CURR_23534,1982,CNY,CVE,34.0102,0.029402944
CURR_23535,1981,CNY,CVE,33.519483,0.029833396
CURR_23536,1980,CNY,CVE,26.811877,0.037296904
CURR_23537,1979,CNY,CVE,24.072669,0.041540886
CURR_23538,1978,CNY,CVE,21.086214,0.04742435
CURR_23539,1977,CNY,CVE,18.326007,0.054567261
CURR_23540,1976,CNY,CVE,15.570765,0.06422292
CURR_23541,1975,CNY,CVE,13.734407,0.072809842
CURR_23542,1974,CNY,CVE,12.955418,0.077187784
CURR_23543,1973,CNY,CVE,12.322796,0.081150414
CURR_23544,1972,CNY,CVE,12.05016,0.08298645
CURR_23545,1971,CNY,CVE,11.520051,0.086805171
CURR_23546,1970,CNY,CVE,11.678402,0.085628154
CURR_23547,1969,CNY,CVE,11.678402,0.085628154
CURR_23548,1968,CNY,CVE,11.678402,0.085628154
CURR_23549,1967,CNY,CVE,11.678402,0.085628154
CURR_23550,1966,CNY,CVE,11.678402,0.085628154
CURR_23551,1965,CNY,CVE,11.678402,0.085628154
CURR_23552,1964,CNY,CVE,11.678402,0.085628154
CURR_23553,1963,CNY,CVE,11.678402,0.085628154
CURR_23554,1962,CNY,CVE,11.678402,0.085628154
CURR_23555,1961,CNY,CVE,11.678402,0.085628154
CURR_23556,1960,CNY,CVE,11.678402,0.085628154
CURR_23557,2021,CNY,CYP,0.076786,13.02320736
CURR_23558,2020,CNY,CYP,0.074361,13.44790952
CURR_23559,2019,CNY,CYP,0.075675,13.2144037
CURR_23560,2018,CNY,CYP,0.074984,13.33617838
CURR_23561,2017,CNY,CYP,0.076778,13.02456433
CURR_23562,2016,CNY,CYP,0.079623,12.55918516
CURR_23563,2015,CNY,CYP,0.083993,11.90575405
CURR_23564,2014,CNY,CYP,0.071631,13.96043612
CURR_23565,2013,CNY,CYP,0.071705,13.94602887
CURR_23566,2012,CNY,CYP,0.072243,13.84217156
CURR_23567,2011,CNY,CYP,0.065154,15.34825183
CURR_23568,2010,CNY,CYP,0.065368,15.29800514
CURR_23569,2009,CNY,CYP,0.061602,16.23323918
CURR_23570,2008,CNY,CYP,0.057621,17.35478385
CURR_23571,2007,CNY,CYP,0.05621,17.79042875
CURR_23572,2006,CNY,CYP,0.058505,17.09255619
CURR_23573,2005,CNY,CYP,0.057492,17.39372434
CURR_23574,2004,CNY,CYP,0.056629,17.65879673
CURR_23575,2003,CNY,CYP,0.062552,15.98669907
CURR_23576,2002,CNY,CYP,0.073812,13.54793259
CURR_23577,2001,CNY,CYP,0.077822,12.84983681
CURR_23578,2000,CNY,CYP,0.075348,13.2717524
CURR_23579,1999,CNY,CYP,0.068713,14.55328686
CURR_23580,1998,CNY,CYP,0.061763,16.19092337
CURR_23581,1997,CNY,CYP,0.068711,14.55371047
CURR_23582,1996,CNY,CYP,0.057902,17.2705606
CURR_23583,1995,CNY,CYP,0.050854,19.66413655
CURR_23584,1994,CNY,CYP,0.053536,18.67901973
CURR_23585,1993,CNY,CYP,0.089031,11.23204277
CURR_23586,1992,CNY,CYP,0.084249,11.86957709
CURR_23587,1991,CNY,CYP,0.096058,10.41037706
CURR_23588,1990,CNY,CYP,0.090176,11.08942512
CURR_23589,1989,CNY,CYP,0.139367,7.175299748
CURR_23590,1988,CNY,CYP,0.137832,7.25520924
CURR_23591,1987,CNY,CYP,0.11961,8.360504975
CURR_23592,1986,CNY,CYP,0.136416,7.330518414
CURR_23593,1985,CNY,CYP,0.195567,5.113337117
CURR_23594,1984,CNY,CYP,0.267478,3.738625233
CURR_23595,1983,CNY,CYP,0.289512,3.454088259
CURR_23596,1982,CNY,CYP,0.277355,3.605487552
CURR_23597,1981,CNY,CYP,0.290096,3.447134742
CURR_23598,1980,CNY,CYP,0.235619,4.244139904
CURR_23599,1979,CNY,CYP,0.227938,4.387157911
CURR_23600,1978,CNY,CYP,0.221854,4.507468876
CURR_23601,1977,CNY,CYP,0.219677,4.552137912
CURR_23602,1976,CNY,CYP,0.211443,4.72940698
CURR_23603,1975,CNY,CYP,0.198359,5.041364395
CURR_23604,1974,CNY,CYP,0.185954,5.377674048
CURR_23605,1973,CNY,CYP,0.175906,5.684854411
CURR_23606,1972,CNY,CYP,0.170851,5.853053245
CURR_23607,1971,CNY,CYP,0.166841,5.993730558
CURR_23608,1970,CNY,CYP,0.169252,5.90834968
CURR_23609,1969,CNY,CYP,0.169252,5.90834968
CURR_23610,1968,CNY,CYP,0.169252,5.90834968
CURR_23611,1967,CNY,CYP,0.147088,6.798651148
CURR_23612,1966,CNY,CYP,0.145073,6.893081414
CURR_23613,1965,CNY,CYP,0.145073,6.893081414
CURR_23614,1964,CNY,CYP,0.145073,6.893081414
CURR_23615,1963,CNY,CYP,0.145073,6.893081414
CURR_23616,1962,CNY,CYP,0.145073,6.893081414
CURR_23617,1961,CNY,CYP,0.145073,6.893081414
CURR_23618,1960,CNY,CYP,0.145073,6.893081414
CURR_23619,2021,CNY,CZK,3.363178,0.297337816
CURR_23620,2020,CNY,CZK,3.360889,0.297540323
CURR_23621,2019,CNY,CZK,3.319139,0.301282953
CURR_23622,2018,CNY,CZK,3.285815,0.304338497
CURR_23623,2017,CNY,CZK,3.455287,0.28941156
CURR_23624,2016,CNY,CZK,3.677867,0.271896727
CURR_23625,2015,CNY,CZK,3.914707,0.255446959
CURR_23626,2014,CNY,CZK,3.370515,0.296690565
CURR_23627,2013,CNY,CZK,3.182678,0.314200808
CURR_23628,2012,CNY,CZK,3.104777,0.322084324
CURR_23629,2011,CNY,CZK,2.738937,0.365105148
CURR_23630,2010,CNY,CZK,2.823632,0.354153799
CURR_23631,2009,CNY,CZK,2.786562,0.358865154
CURR_23632,2008,CNY,CZK,2.45709,0.406985499
CURR_23633,2007,CNY,CZK,2.667751,0.374847578
CURR_23634,2006,CNY,CZK,2.833498,0.352920666
CURR_23635,2005,CNY,CZK,2.928098,0.341518624
CURR_23636,2004,CNY,CZK,3.104616,0.322101026
CURR_23637,2003,CNY,CZK,3.410414,0.293219533
CURR_23638,2002,CNY,CZK,3.954407,0.252882417
CURR_23639,2001,CNY,CZK,4.601686,0.217311655
CURR_23640,2000,CNY,CZK,4.672119,0.214035644
CURR_23641,1999,CNY,CZK,4.349653,0.229903397
CURR_23642,1998,CNY,CZK,3.850283,0.259721169
CURR_23643,1997,CNY,CZK,4.238261,0.235945828
CURR_23644,1996,CNY,CZK,3.370563,0.29668634
CURR_23645,1995,CNY,CZK,2.983306,0.335198602
CURR_23646,1994,CNY,CZK,3.130958,0.319391062
CURR_23647,1993,CNY,CZK,5.218079,0.191641407
CURR_23648,2021,CNY,DEM,0.256598,3.897146509
CURR_23649,2020,CNY,DEM,0.248495,4.02422584
CURR_23650,2019,CNY,DEM,0.252886,3.954350972
CURR_23651,2018,CNY,DEM,0.250578,3.990773332
CURR_23652,2017,CNY,DEM,0.256573,3.89752624
CURR_23653,2016,CNY,DEM,0.26608,3.75826819
CURR_23654,2015,CNY,DEM,0.280683,3.562738035
CURR_23655,2014,CNY,DEM,0.239372,4.177598048
CURR_23656,2013,CNY,DEM,0.239619,4.173291767
CURR_23657,2012,CNY,DEM,0.241417,4.142210366
CURR_23658,2011,CNY,DEM,0.217726,4.592928727
CURR_23659,2010,CNY,DEM,0.218442,4.577874218
CURR_23660,2009,CNY,DEM,0.205857,4.857741053
CURR_23661,2008,CNY,DEM,0.192553,5.19337533
CURR_23662,2007,CNY,DEM,0.18784,5.323679727
CURR_23663,2006,CNY,DEM,0.195509,5.114854048
CURR_23664,2005,CNY,DEM,0.192377,5.198126595
CURR_23665,2004,CNY,DEM,0.190339,5.253784038
CURR_23666,2003,CNY,DEM,0.209481,4.773702627
CURR_23667,2002,CNY,DEM,0.25091,3.985492806
CURR_23668,2001,CNY,DEM,0.264306,3.783493375
CURR_23669,2000,CNY,DEM,0.256812,3.893899039
CURR_23670,1999,CNY,DEM,0.222183,4.50079439
CURR_23671,1998,CNY,DEM,0.21315,4.691531785
CURR_23672,1997,CNY,DEM,0.209049,4.783567489
CURR_23673,1996,CNY,DEM,0.178065,5.615926768
CURR_23674,1995,CNY,DEM,0.16931,5.906325675
CURR_23675,1994,CNY,DEM,0.187186,5.342279871
CURR_23676,1993,CNY,DEM,0.285799,3.498962558
CURR_23677,1992,CNY,DEM,0.282172,3.54393774
CURR_23678,1991,CNY,DEM,0.311399,3.211314102
CURR_23679,1990,CNY,DEM,0.338486,2.954331937
CURR_23680,1989,CNY,DEM,0.500114,1.999544104
CURR_23681,1988,CNY,DEM,0.470662,2.124666958
CURR_23682,1987,CNY,DEM,0.481786,2.075610333
CURR_23683,1986,CNY,DEM,0.633261,1.579127721
CURR_23684,1985,CNY,DEM,1.004429,0.99559053
CURR_23685,1984,CNY,DEM,1.227369,0.814750902
CURR_23686,1983,CNY,DEM,1.289298,0.775615878
CURR_23687,1982,CNY,DEM,1.279058,0.781825375
CURR_23688,1981,CNY,DEM,1.320913,0.75705213
CURR_23689,1980,CNY,DEM,1.17184,0.85335882
CURR_23690,1979,CNY,DEM,1.19076,0.839799792
CURR_23691,1978,CNY,DEM,1.192992,0.838228588
CURR_23692,1977,CNY,DEM,1.249735,0.800169636
CURR_23693,1976,CNY,DEM,1.296809,0.771123581
CURR_23694,1975,CNY,DEM,1.32387,0.755361176
CURR_23695,1974,CNY,DEM,1.319042,0.758125973
CURR_23696,1973,CNY,DEM,1.344091,0.743997244
CURR_23697,1972,CNY,DEM,1.420315,0.704069168
CURR_23698,1971,CNY,DEM,1.413819,0.707304117
CURR_23699,1970,CNY,DEM,1.481134,0.675158358
CURR_23700,1969,CNY,DEM,1.594185,0.62727977
CURR_23701,1968,CNY,DEM,1.621557,0.616691242
CURR_23702,1967,CNY,DEM,1.619277,0.617559565
CURR_23703,1966,CNY,DEM,1.624151,0.615706298
CURR_23704,1965,CNY,DEM,1.62245,0.616351814
CURR_23705,1964,CNY,DEM,1.614603,0.619347295
CURR_23706,1963,CNY,DEM,1.619241,0.617573295
CURR_23707,1962,CNY,DEM,1.62392,0.615793881
CURR_23708,1961,CNY,DEM,1.63197,0.612756362
CURR_23709,1960,CNY,DEM,1.694039,0.590305182
CURR_23710,2021,CNY,DJF,27.558969,0.036285828
CURR_23711,2020,CNY,DJF,25.774473,0.038798077
CURR_23712,2019,CNY,DJF,25.726301,0.038870726
CURR_23713,2018,CNY,DJF,26.892315,0.037185345
CURR_23714,2017,CNY,DJF,26.30506,0.0380155
CURR_23715,2016,CNY,DJF,26.757882,0.037372166
CURR_23716,2015,CNY,DJF,28.280767,0.03535972
CURR_23717,2014,CNY,DJF,28.847881,0.034664591
CURR_23718,2013,CNY,DJF,28.90906,0.034591232
CURR_23719,2012,CNY,DJF,28.169278,0.035499667
CURR_23720,2011,CNY,DJF,27.505849,0.036355904
CURR_23721,2010,CNY,DJF,26.262789,0.038076687
CURR_23722,2009,CNY,DJF,26.017816,0.038435201
CURR_23723,2008,CNY,DJF,25.587006,0.039082337
CURR_23724,2007,CNY,DJF,23.371724,0.042786745
CURR_23725,2006,CNY,DJF,22.290829,0.044861499
CURR_23726,2005,CNY,DJF,21.705724,0.046070797
CURR_23727,2004,CNY,DJF,21.489843,0.046533611
CURR_23728,2003,CNY,DJF,21.489843,0.046533611
CURR_23729,2002,CNY,DJF,21.489843,0.046533611
CURR_23730,2001,CNY,DJF,21.489843,0.046533611
CURR_23731,2000,CNY,DJF,21.882063,0.04569953
CURR_23732,1999,CNY,DJF,23.555706,0.042452559
CURR_23733,1998,CNY,DJF,21.197379,0.047175644
CURR_23734,1997,CNY,DJF,23.762321,0.042083431
CURR_23735,1996,CNY,DJF,22.067477,0.045315556
CURR_23736,1995,CNY,DJF,19.976745,0.050058205
CURR_23737,1994,CNY,DJF,19.330743,0.051731069
CURR_23738,1993,CNY,DJF,31.810361,0.031436298
CURR_23739,1992,CNY,DJF,33.306382,0.030024276
CURR_23740,1991,CNY,DJF,36.757967,0.027204987
CURR_23741,1990,CNY,DJF,34.985418,0.028583337
CURR_23742,1989,CNY,DJF,50.075196,0.019969967
CURR_23743,1988,CNY,DJF,52.495066,0.019049409
CURR_23744,1987,CNY,DJF,44.185017,0.022632106
CURR_23745,1986,CNY,DJF,46.790291,0.021371955
CURR_23746,1985,CNY,DJF,56.74033,0.017624148
CURR_23747,1984,CNY,DJF,80.791375,0.012377559
CURR_23748,1983,CNY,DJF,97.699105,0.010235508
CURR_23749,1982,CNY,DJF,103.68813,0.009644305
CURR_23750,1981,CNY,DJF,122.336109,0.008174201
CURR_23751,1980,CNY,DJF,118.607181,0.008431193
CURR_23752,1979,CNY,DJF,114.290032,0.008749669
CURR_23753,1978,CNY,DJF,105.560109,0.009473276
CURR_23754,1977,CNY,DJF,95.660848,0.010453597
CURR_23755,1976,CNY,DJF,91.542701,0.010923864
CURR_23756,1975,CNY,DJF,95.5592,0.010464717
CURR_23757,1974,CNY,DJF,90.618499,0.011035274
CURR_23758,1973,CNY,DJF,90.449827,0.011055853
CURR_23759,1972,CNY,DJF,87.955504,0.011369385
CURR_23760,1971,CNY,DJF,86.838056,0.011515688
CURR_23761,1970,CNY,DJF,87.087161,0.011482749
CURR_23762,1969,CNY,DJF,87.087161,0.011482749
CURR_23763,1968,CNY,DJF,87.087161,0.011482749
CURR_23764,1967,CNY,DJF,87.087161,0.011482749
CURR_23765,1966,CNY,DJF,87.087161,0.011482749
CURR_23766,1965,CNY,DJF,87.087161,0.011482749
CURR_23767,1964,CNY,DJF,87.087161,0.011482749
CURR_23768,1963,CNY,DJF,87.087161,0.011482749
CURR_23769,1962,CNY,DJF,87.087161,0.011482749
CURR_23770,1961,CNY,DJF,87.087161,0.011482749
CURR_23771,1960,CNY,DJF,87.087161,0.011482749
CURR_23772,2021,CNY,DKK,0.975712,1.024892591
CURR_23773,2020,CNY,DKK,0.947111,1.055842451
CURR_23774,2019,CNY,DKK,0.96535,1.035893717
CURR_23775,2018,CNY,DKK,0.954879,1.047253107
CURR_23776,2017,CNY,DKK,0.97582,1.02477916
CURR_23777,2016,CNY,DKK,1.012887,0.987276962
CURR_23778,2015,CNY,DKK,1.070417,0.934215357
CURR_23779,2014,CNY,DKK,0.912343,1.096078997
CURR_23780,2013,CNY,DKK,0.913706,1.094443946
CURR_23781,2012,CNY,DKK,0.918811,1.088363113
CURR_23782,2011,CNY,DKK,0.82939,1.205705398
CURR_23783,2010,CNY,DKK,0.831771,1.202253986
CURR_23784,2009,CNY,DKK,0.783756,1.275907298
CURR_23785,2008,CNY,DKK,0.734025,1.362351419
CURR_23786,2007,CNY,DKK,0.715565,1.397497083
CURR_23787,2006,CNY,DKK,0.74563,1.341147754
CURR_23788,2005,CNY,DKK,0.732998,1.364260203
CURR_23789,2004,CNY,DKK,0.724045,1.381129626
CURR_23790,2003,CNY,DKK,0.795862,1.256499242
CURR_23791,2002,CNY,DKK,0.953261,1.049030643
CURR_23792,2001,CNY,DKK,1.007037,0.993012173
CURR_23793,2000,CNY,DKK,0.978748,1.021713454
CURR_23794,1999,CNY,DKK,0.844684,1.18387468
CURR_23795,1998,CNY,DKK,0.810236,1.234208305
CURR_23796,1997,CNY,DKK,0.798636,1.25213489
CURR_23797,1996,CNY,DKK,0.695362,1.438099867
CURR_23798,1995,CNY,DKK,0.669666,1.493281726
CURR_23799,1994,CNY,DKK,0.73549,1.359637792
CURR_23800,1993,CNY,DKK,1.122365,0.890975752
CURR_23801,1992,CNY,DKK,1.091899,0.915835622
CURR_23802,1991,CNY,DKK,1.199848,0.833438902
CURR_23803,1990,CNY,DKK,1.293484,0.773105813
CURR_23804,1989,CNY,DKK,1.944777,0.514197772
CURR_23805,1988,CNY,DKK,1.804133,0.554282861
CURR_23806,1987,CNY,DKK,1.833096,0.545525166
CURR_23807,1986,CNY,DKK,2.358021,0.424084434
CURR_23808,1985,CNY,DKK,3.615272,0.276604361
CURR_23809,1984,CNY,DKK,4.467891,0.223819247
CURR_23810,1983,CNY,DKK,4.618511,0.21652
CURR_23811,1982,CNY,DKK,4.39072,0.227753079
CURR_23812,1981,CNY,DKK,4.163445,0.240185712
CURR_23813,1980,CNY,DKK,3.634143,0.275168038
CURR_23814,1979,CNY,DKK,3.307232,0.30236766
CURR_23815,1978,CNY,DKK,3.273194,0.305511986
CURR_23816,1977,CNY,DKK,3.231169,0.309485514
CURR_23817,1976,CNY,DKK,3.112187,0.321317453
CURR_23818,1975,CNY,DKK,3.089109,0.323717939
CURR_23819,1974,CNY,DKK,3.102771,0.322292557
CURR_23820,1973,CNY,DKK,3.037283,0.329241628
CURR_23821,1972,CNY,DKK,3.093636,0.323244234
CURR_23822,1971,CNY,DKK,3.006297,0.332635132
CURR_23823,1970,CNY,DKK,3.045628,0.328339508
CURR_23824,1969,CNY,DKK,3.053805,0.327460332
CURR_23825,1968,CNY,DKK,3.039853,0.328963276
CURR_23826,1967,CNY,DKK,2.837155,0.352465762
CURR_23827,1966,CNY,DKK,2.805774,0.356407893
CURR_23828,1965,CNY,DKK,2.808504,0.356061448
CURR_23829,1964,CNY,DKK,2.808796,0.356024432
CURR_23830,1963,CNY,DKK,2.803945,0.356640376
CURR_23831,1962,CNY,DKK,2.802751,0.356792309
CURR_23832,1961,CNY,DKK,2.804273,0.356598662
CURR_23833,1960,CNY,DKK,2.79963,0.357190057
CURR_23834,2021,CNY,DOP,8.833841,0.113201041
CURR_23835,2020,CNY,DOP,8.181043,0.122233803
CURR_23836,2019,CNY,DOP,7.416531,0.134833927
CURR_23837,2018,CNY,DOP,7.506975,0.133209449
CURR_23838,2017,CNY,DOP,7.008177,0.14269046
CURR_23839,2016,CNY,DOP,6.913052,0.14465391
CURR_23840,2015,CNY,DOP,7.150586,0.139848678
CURR_23841,2014,CNY,DOP,7.036593,0.142114231
CURR_23842,2013,CNY,DOP,6.772542,0.147655046
CURR_23843,2012,CNY,DOP,6.200246,0.161283923
CURR_23844,2011,CNY,DOP,5.860328,0.170638913
CURR_23845,2010,CNY,DOP,5.398837,0.185225077
CURR_23846,2009,CNY,DOP,5.251861,0.190408695
CURR_23847,2008,CNY,DOP,4.960271,0.201601888
CURR_23848,2007,CNY,DOP,4.346813,0.230053605
CURR_23849,2006,CNY,DOP,4.154915,0.240678811
CURR_23850,2005,CNY,DOP,3.601159,0.277688378
CURR_23851,2004,CNY,DOP,4.839193,0.206646025
CURR_23852,2003,CNY,DOP,3.211811,0.311350824
CURR_23853,2002,CNY,DOP,2.214031,0.451664859
CURR_23854,2001,CNY,DOP,1.990191,0.502464336
CURR_23855,2000,CNY,DOP,1.981563,0.504652136
CURR_23856,1999,CNY,DOP,2.125076,0.470571405
CURR_23857,1998,CNY,DOP,1.820898,0.549179581
CURR_23858,1997,CNY,DOP,1.907376,0.524280477
CURR_23859,1996,CNY,DOP,1.710379,0.584665738
CURR_23860,1995,CNY,DOP,1.528411,0.654274276
CURR_23861,1994,CNY,DOP,1.431431,0.698601609
CURR_23862,1993,CNY,DOP,2.268844,0.440753088
CURR_23863,1992,CNY,DOP,2.393987,0.417713212
CURR_23864,1991,CNY,DOP,2.625169,0.380927856
CURR_23865,1990,CNY,DOP,1.678255,0.595857006
CURR_23866,1989,CNY,DOP,1.786377,0.55979225
CURR_23867,1988,CNY,DOP,1.80551,0.553860128
CURR_23868,1987,CNY,DOP,0.955884,1.046152044
CURR_23869,1986,CNY,DOP,0.764651,1.307786166
CURR_23870,1985,CNY,DOP,0.993751,1.006288296
CURR_23871,1984,CNY,DOP,0.454597,2.199750548
CURR_23872,1983,CNY,DOP,0.549733,1.819064892
CURR_23873,1982,CNY,DOP,0.583432,1.713995804
CURR_23874,1981,CNY,DOP,0.68836,1.452728224
CURR_23875,1980,CNY,DOP,0.667379,1.498398961
CURR_23876,1979,CNY,DOP,0.643087,1.554999557
CURR_23877,1978,CNY,DOP,0.593965,1.683600886
CURR_23878,1977,CNY,DOP,0.538264,1.857824413
CURR_23879,1976,CNY,DOP,0.515092,1.941400759
CURR_23880,1975,CNY,DOP,0.537692,1.859800778
CURR_23881,1974,CNY,DOP,0.509892,1.961199627
CURR_23882,1973,CNY,DOP,0.50266,1.989416305
CURR_23883,1972,CNY,DOP,0.445421,2.245067026
CURR_23884,1971,CNY,DOP,0.406205,2.461811154
CURR_23885,1970,CNY,DOP,0.406205,2.461811154
CURR_23886,1969,CNY,DOP,0.406205,2.461811154
CURR_23887,1968,CNY,DOP,0.406205,2.461811154
CURR_23888,1967,CNY,DOP,0.406205,2.461811154
CURR_23889,1966,CNY,DOP,0.406205,2.461811154
CURR_23890,1965,CNY,DOP,0.406205,2.461811154
CURR_23891,1964,CNY,DOP,0.406205,2.461811154
CURR_23892,1963,CNY,DOP,0.406205,2.461811154
CURR_23893,1962,CNY,DOP,0.406205,2.461811154
CURR_23894,1961,CNY,DOP,0.406205,2.461811154
CURR_23895,1960,CNY,DOP,0.406205,2.461811154
CURR_23896,2021,CNY,DZD,20.943258,0.047748063
CURR_23897,2020,CNY,DZD,18.389662,0.054378378
CURR_23898,2019,CNY,DZD,17.286781,0.05784767
CURR_23899,2018,CNY,DZD,17.686756,0.056539481
CURR_23900,2017,CNY,DZD,16.485664,0.060658764
CURR_23901,2016,CNY,DZD,16.484942,0.060661421
CURR_23902,2015,CNY,DZD,15.987528,0.062548757
CURR_23903,2014,CNY,DZD,13.107211,0.076293881
CURR_23904,2013,CNY,DZD,12.978953,0.077047817
CURR_23905,2012,CNY,DZD,12.332096,0.081089216
CURR_23906,2011,CNY,DZD,11.304013,0.088464159
CURR_23907,2010,CNY,DZD,10.879484,0.091916124
CURR_23908,2009,CNY,DZD,10.561484,0.094683664
CURR_23909,2008,CNY,DZD,9.272759,0.107842768
CURR_23910,2007,CNY,DZD,9.128889,0.109542355
CURR_23911,2006,CNY,DZD,9.108012,0.109793443
CURR_23912,2005,CNY,DZD,8.850347,0.11298992
CURR_23913,2004,CNY,DZD,8.67028,0.115336529
CURR_23914,2003,CNY,DZD,9.24014,0.108223468
CURR_23915,2002,CNY,DZD,9.484283,0.105437596
CURR_23916,2001,CNY,DZD,9.484815,0.105431682
CURR_23917,2000,CNY,DZD,9.525662,0.10497958
CURR_23918,1999,CNY,DZD,8.823913,0.113328407
CURR_23919,1998,CNY,DZD,7.005992,0.142734962
CURR_23920,1997,CNY,DZD,7.715805,0.129604105
