Gender,Year,Year_Date_Time,Count,EventID,Country_code,Crime_type,Country,Region,Subregion,Region Code,Subregion Code,Value_Type,Metric_Type,Is_Currency,Age_Group,Start_Age,End_Age
Male,2003,01/01/2003,195,J000000193,100,Homicide,Bulgaria,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,392,J000000194,124,Homicide,Canada,Americas,Northern America,19,21,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,2,J000000195,136,Homicide,Cayman Islands,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,21522,J000000196,170,Homicide,Colombia,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,262,J000000197,188,Homicide,Costa Rica,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,46,J000000198,191,Homicide,Croatia,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,489,J000000199,192,Homicide,Cuba,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,105,J000000200,203,Homicide,Czechia,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,37,J000000201,208,Homicide,Denmark,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,5,J000000202,212,Homicide,Dominica,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,1754,J000000203,218,Homicide,Ecuador,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,107,J000000204,233,Homicide,Estonia,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,72,J000000205,246,Homicide,Finland,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,610,J000000206,276,Homicide,Germany,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,89,J000000207,300,Homicide,Greece,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,137,J000000208,348,Homicide,Hungary,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,29858,J000000209,356,Homicide,India,Asia,Southern Asia,142,34,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,28,J000000210,372,Homicide,Ireland,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,135,J000000211,376,Homicide,Israel,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,521,J000000212,380,Homicide,Italy,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,379,J000000213,392,Homicide,Japan,Asia,Eastern Asia,142,30,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,24,J000000214,414,Homicide,Kuwait,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,326,J000000215,417,Homicide,Kyrgyzstan,Asia,Central Asia,142,143,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,240,J000000216,440,Homicide,Lithuania,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,28,J000000217,480,Homicide,Mauritius,Africa,Sub-Saharan Africa,2,202,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,8768,J000000218,484,Homicide,Mexico,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,211,J000000219,498,Homicide,Republic of Moldova,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,0,J000000220,500,Homicide,Montserrat,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,129,J000000221,528,Homicide,Netherlands,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,41,J000000222,531,Homicide,Curaçao,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,3,J000000223,533,Homicide,Aruba,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,29,J000000224,554,Homicide,New Zealand,Oceania,Australia and New Zealand,9,53,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,26,J000000225,578,Homicide,Norway,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,301,J000000226,591,Homicide,Panama,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,456,J000000227,616,Homicide,Poland,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,115,J000000228,620,Homicide,Portugal,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,759,J000000229,630,Homicide,Puerto Rico,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,458,J000000230,642,Homicide,Romania,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,31459,J000000231,643,Homicide,Russian Federation,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,10,J000000232,659,Homicide,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,33,J000000233,662,Homicide,Saint Lucia,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,0,J000000234,674,Homicide,San Marino,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,108,J000000235,688,Homicide,Serbia,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,90,J000000236,703,Homicide,Slovakia,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,415,J000000237,724,Homicide,Spain,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,58,J000000238,752,Homicide,Sweden,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,33,J000000239,756,Homicide,Switzerland,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,5481,J000000240,764,Homicide,Thailand,Asia,South-eastern Asia,142,35,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,6,J000000241,776,Homicide,Tonga,Oceania,Polynesia,9,61,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,2248,J000000242,792,Homicide,Turkey,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,2775,J000000243,804,Homicide,Ukraine,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,53,J000000244,807,Homicide,North Macedonia,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,12833,J000000245,840,Homicide,United States of America,Americas,Northern America,19,21,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,28,J000000246,850,Homicide,United States Virgin Islands,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,10652,J000000247,862,Homicide,Venezuela (Bolivarian Republic of),Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2003,01/01/2003,30,J000000248,344,Homicide,China- Hong Kong SAR,Asia,Eastern Asia,142,30,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,112,J000000249,8,Homicide,Albania,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,170,J000000250,36,Homicide,Australia,Oceania,Australia and New Zealand,9,53,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,27,J000000251,40,Homicide,Austria,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,42,J000000252,44,Homicide,Bahamas,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,61,J000000253,51,Homicide,Armenia,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,21,J000000254,52,Homicide,Barbados,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,141,J000000255,56,Homicide,Belgium,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,0,J000000256,60,Homicide,Bermuda,Americas,Northern America,19,21,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,44519,J000000257,76,Homicide,Brazil,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,65,J000000258,84,Homicide,Belize,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,3,J000000259,92,Homicide,British Virgin Islands,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,186,J000000260,100,Homicide,Bulgaria,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,425,J000000261,124,Homicide,Canada,Americas,Northern America,19,21,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,4,J000000262,136,Homicide,Cayman Islands,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,18581,J000000263,170,Homicide,Colombia,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,241,J000000264,188,Homicide,Costa Rica,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,46,J000000265,191,Homicide,Croatia,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,514,J000000266,192,Homicide,Cuba,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,12,J000000267,196,Homicide,Cyprus,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,84,J000000268,203,Homicide,Czechia,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,26,J000000269,208,Homicide,Denmark,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,2172,J000000270,218,Homicide,Ecuador,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,75,J000000271,233,Homicide,Estonia,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,115,J000000272,246,Homicide,Finland,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,263,J000000273,268,Homicide,Georgia,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,654,J000000274,276,Homicide,Germany,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,81,J000000275,300,Homicide,Greece,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,16,J000000276,312,Homicide,Guadeloupe,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,4010,J000000277,320,Homicide,Guatemala,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,121,J000000278,348,Homicide,Hungary,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,30626,J000000279,356,Homicide,India,Asia,Southern Asia,142,34,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,25,J000000280,372,Homicide,Ireland,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,128,J000000281,376,Homicide,Israel,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,366,J000000282,392,Homicide,Japan,Asia,Eastern Asia,142,30,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,32,J000000283,414,Homicide,Kuwait,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,330,J000000284,417,Homicide,Kyrgyzstan,Asia,Central Asia,142,143,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,213,J000000285,440,Homicide,Lithuania,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,1,J000000286,442,Homicide,Luxembourg,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,3,J000000287,470,Homicide,Malta,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,28,J000000288,480,Homicide,Mauritius,Africa,Sub-Saharan Africa,2,202,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,8121,J000000289,484,Homicide,Mexico,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,184,J000000290,498,Homicide,Republic of Moldova,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,0,J000000291,500,Homicide,Montserrat,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,138,J000000292,528,Homicide,Netherlands,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,34,J000000293,531,Homicide,Curaçao,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,2,J000000294,533,Homicide,Aruba,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,33,J000000295,554,Homicide,New Zealand,Oceania,Australia and New Zealand,9,53,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,24,J000000296,578,Homicide,Norway,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,281,J000000297,591,Homicide,Panama,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,479,J000000298,616,Homicide,Poland,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,104,J000000299,620,Homicide,Portugal,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,775,J000000300,630,Homicide,Puerto Rico,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,4,J000000301,634,Homicide,Qatar,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,12,J000000302,638,Homicide,Réunion,Africa,Sub-Saharan Africa,2,202,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,333,J000000303,642,Homicide,Romania,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,29615,J000000304,643,Homicide,Russian Federation,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,11,J000000305,659,Homicide,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,33,J000000306,662,Homicide,Saint Lucia,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,22,J000000307,670,Homicide,Saint Vincent and the Grenadines,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,0,J000000308,674,Homicide,San Marino,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,112,J000000309,688,Homicide,Serbia,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,8,J000000310,690,Homicide,Seychelles,Africa,Sub-Saharan Africa,2,202,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,72,J000000311,703,Homicide,Slovakia,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,20,J000000312,705,Homicide,Slovenia,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,332,J000000313,724,Homicide,Spain,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,66,J000000314,752,Homicide,Sweden,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,39,J000000315,756,Homicide,Switzerland,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,3769,J000000316,764,Homicide,Thailand,Asia,South-eastern Asia,142,35,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,2,J000000317,776,Homicide,Tonga,Oceania,Polynesia,9,61,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,234,J000000318,780,Homicide,Trinidad and Tobago,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,2308,J000000319,792,Homicide,Turkey,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,2377,J000000320,804,Homicide,Ukraine,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,36,J000000321,807,Homicide,North Macedonia,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,270,J000000322,818,Homicide,Egypt,Africa,Northern Africa,2,15,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,12596,J000000323,840,Homicide,United States of America,Americas,Northern America,19,21,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,36,J000000324,850,Homicide,United States Virgin Islands,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,9120,J000000325,862,Homicide,Venezuela (Bolivarian Republic of),Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2004,01/01/2004,25,J000000326,344,Homicide,China- Hong Kong SAR,Asia,Eastern Asia,142,30,Absolute,Homicide,No,Not Specified,0,130
Male,2005,01/01/2005,133,J000000327,8,Homicide,Albania,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Male,2005,01/01/2005,164,J000000328,36,Homicide,Australia,Oceania,Australia and New Zealand,9,53,Absolute,Homicide,No,Not Specified,0,130
Male,2005,01/01/2005,29,J000000329,40,Homicide,Austria,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
