Metric_id,Country or Area,M49 code,ISO-alpha3 code,value_id,value,Year_id,Year,category,Gender,Value_Type,Metric_Type,Is_Currency,Age_Group,Start_Age,End_Age
B000000925,BAHAMAS,44,BHS,1179,4594,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000926,BAHRAIN,48,BHR,1180,4844,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000927,BARBADOS,52,BRB,1181,1090,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000928,BELARUS,112,BLR,1182,1729,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000929,BELIZE,84,BLZ,1183,999,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000930,BENIN,204,BEN,1184,850,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000931,BERMUDA,60,BMU,1185,483,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000932,BOTSWANA,72,BWA,1186,1592,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000933,BRITISH VIRGIN ISLANDS,92,VGB,1187,614,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000934,BRUNEI DARUSSALAM,96,BRN,1188,944,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000935,BULGARIA,100,BGR,1189,6241,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000936,CANADA,124,CAN,1191,38903,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000937,CAYMAN ISLANDS,136,CYM,1192,2113,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000938,CHAD,148,TCD,1193,101,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000939,CHINA,156,CHN,1195,91662,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000940,COLOMBIA,170,COL,1196,668,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000941,COSTA RICA,188,CRI,1198,1514,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000942,CROATIA,191,HRV,1199,42857,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000943,CUBA,192,CUB,1200,1906,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000944,CURA?AO,531,CUW,1201,508,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000945,CYPRUS,196,CYP,1202,2416,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000946,DENMARK,208,DNK,1203,21119,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000947,DOMINICA,212,DMA,1204,254,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000948,DOMINICAN REPUBLIC,214,DOM,1205,3680,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000949,ECUADOR,218,ECU,1206,761,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000950,EGYPT,818,EGY,1207,6044,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000951,EL SALVADOR,222,SLV,1208,798,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000952,ERITREA,232,ERI,1209,80,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000953,ESTONIA,233,EST,1210,3378,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000954,ESWATINI,748,SWZ,1211,1543,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000955,FIJI,242,FJI,1212,451,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000956,FINLAND,246,FIN,1213,4527,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000957,GABON,266,GAB,1216,234,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000958,GEORGIA,268,GEO,1218,313,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000959,GREECE,300,GRC,1219,14785,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000960,GRENADA,308,GRD,1220,294,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000961,GUADELOUPE,312,GLP,1221,569,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000962,GUATEMALA,320,GTM,1222,880,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000963,HAITI,332,HTI,1224,518,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000964,HONDURAS,340,HND,1225,887,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000965,HUNGARY,348,HUN,1226,31412,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000966,ICELAND,352,ISL,1227,348,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000967,INDIA,356,IND,1228,2774,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000968,INDONESIA,360,IDN,1229,4467,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000969,ITALY,380,ITA,1232,63026,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000970,JAMAICA,388,JAM,1233,2483,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000971,JAPAN,392,JPN,1234,5212,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000972,JORDAN,400,JOR,1235,4600,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000973,KAZAKHSTAN,398,KAZ,1236,3237,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000974,KENYA,404,KEN,1237,1146,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000975,KIRIBATI,296,KIR,1238,130.1,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000976,KUWAIT,414,KWT,1239,2602,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000977,KYRGYZSTAN,417,KGZ,1240,342,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000978,LATVIA,428,LVA,1241,2524,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000979,LESOTHO,426,LSO,1242,329,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000980,LIBYA,434,LBY,1243,958,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000981,LITHUANIA,440,LTU,1244,3635,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000982,MALAYSIA,458,MYS,1246,16293,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000983,MALTA,470,MLT,1247,1512,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000984,MARTINIQUE,474,MTQ,1249,722,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000985,MAURITIUS,480,MUS,1250,721,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000986,MEXICO,484,MEX,1251,92330,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000987,MONGOLIA,496,MNG,1252,205,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000988,MONTSERRAT,500,MSR,1253,13.6,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000989,MOROCCO,504,MAR,1254,5021,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000990,MOZAMBIQUE,508,MOZ,1255,726,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000991,NAMIBIA,516,NAM,1256,739,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000992,NEW CALEDONIA,540,NCL,1257,166,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000993,NEW ZEALAND,554,NZL,1258,2104,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000994,NICARAGUA,558,NIC,1259,646,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000995,NIGERIA,566,NGA,1260,2253,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000996,NORTHERN MARIANA ISLANDS,580,MNP,1262,459,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000997,NORWAY,578,NOR,1263,4686,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000998,OMAN,512,OMN,1264,1210,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000000999,PANAMA,591,PAN,1265,897,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001000,PARAGUAY,600,PRY,1267,2859,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001001,POLAND,616,POL,1269,52130,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001002,PORTUGAL,620,PRT,1270,27532,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001003,PUERTO RICO,630,PRI,1271,4402,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001004,ROMANIA,642,ROU,1273,5595,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001005,RUSSIAN FEDERATION,643,RUS,1274,22521,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001006,SAINT KITTS AND NEVIS,659,KNA,1276,247,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001007,SAINT LUCIA,662,LCA,1277,683,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001008,SAINT VINCENT AND THE GRENADINES,670,VCT,1278,242,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001009,SAN MARINO,674,SMR,1280,2882,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001010,SENEGAL,686,SEN,1283,502,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001011,SEYCHELLES,690,SYC,1284,127,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001012,SINGAPORE,702,SGP,1286,6127,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001013,SINT MAARTEN (DUTCH PART),534,SXM,1287,1600,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001014,SLOVENIA,705,SVN,1289,59388,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001015,SOUTH AFRICA,710,ZAF,1290,6640,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001016,SPAIN,724,ESP,1291,82326,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001017,SRI LANKA,144,LKA,1292,583,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001018,SURINAME,740,SUR,1294,100,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001019,SWEDEN,752,SWE,1295,7627,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001020,SYRIAN ARAB REPUBLIC,760,SYR,1296,4837,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001021,TONGA,776,TON,1299,51,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001022,TRINIDAD AND TOBAGO,780,TTO,1300,474,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001023,TUNISIA,788,TUN,1301,5492,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001024,TURKEY,792,TUR,1302,14030,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001025,UKRAINE,804,UKR,1305,15161,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001026,United Kingdom of Great Britain and Northern Ireland,826,GBR,1306,24715,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001027,UNITED STATES OF AMERICA,840,USA,1307,62082,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001028,UNITED STATES VIRGIN ISLANDS,850,VIR,1308,2395,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001029,URUGUAY,858,URY,1309,1508,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001030,UZBEKISTAN,860,UZB,1310,231,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001031,VANUATU,548,VUT,1311,102,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001032,VIET NAM,704,VNM,1312,2429,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001033,ZIMBABWE,716,ZWE,1314,2256,2003,01/01/2003,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001034,ALBANIA,8,ALB,1315,645,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001035,ALGERIA,12,DZA,1316,1234,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001036,ANDORRA,20,AND,1318,11668,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001037,ANGUILLA,660,AIA,1319,121,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001038,ANTIGUA AND BARBUDA,28,ATG,1320,769,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001039,ARUBA,533,ABW,1322,1304,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001040,AUSTRALIA,36,AUS,1323,5215,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001041,AZERBAIJAN,31,AZE,1324,1279,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001042,BAHAMAS,44,BHS,1325,5004,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001043,BAHRAIN,48,BHR,1326,5667,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001044,BARBADOS,52,BRB,1327,1273,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001045,BELARUS,112,BLR,1328,1816,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001046,BELIZE,84,BLZ,1329,1329,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001047,BENIN,204,BEN,1330,845,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001048,BERMUDA,60,BMU,1331,478,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001049,BOTSWANA,72,BWA,1332,1727,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001050,BRITISH VIRGIN ISLANDS,92,VGB,1333,813,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001051,BULGARIA,100,BGR,1335,6982,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001052,CANADA,124,CAN,1337,38845,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001053,CAYMAN ISLANDS,136,CYM,1338,1953,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001054,CHAD,148,TCD,1339,106,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001055,CHINA,156,CHN,1341,109038,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001056,COLOMBIA,170,COL,1342,840,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001057,COSTA RICA,188,CRI,1344,1771,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001058,CROATIA,191,HRV,1345,44974,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001059,CUBA,192,CUB,1346,2049,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001060,CURA?AO,531,CUW,1347,452,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001061,CYPRUS,196,CYP,1348,2478,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001062,DENMARK,208,DNK,1349,22054,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001063,DOMINICA,212,DMA,1350,466,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001064,DOMINICAN REPUBLIC,214,DOM,1351,3907,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001065,ECUADOR,218,ECU,1352,819,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001066,EGYPT,818,EGY,1353,8104,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001067,EL SALVADOR,222,SLV,1354,1030,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001068,ERITREA,232,ERI,1355,87,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001069,FIJI,242,FJI,1358,513,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001070,FINLAND,246,FIN,1359,4854,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001071,FRANCE,250,FRA,1360,190282,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001072,GABON,266,GAB,1362,351,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001073,GAMBIA,270,GMB,1363,459,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001074,GEORGIA,268,GEO,1364,368,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001075,GREECE,300,GRC,1365,14268,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001076,GRENADA,308,GRD,1366,370,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001077,GUADELOUPE,312,GLP,1367,560,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001078,GUATEMALA,320,GTM,1368,1182,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001079,HAITI,332,HTI,1370,385,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001080,HONDURAS,340,HND,1371,1026,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001081,HUNGARY,348,HUN,1372,33934,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001082,ICELAND,352,ISL,1373,405,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001083,INDIA,356,IND,1374,3512,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001084,INDONESIA,360,IDN,1375,5321,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001085,ISRAEL,376,ISR,1377,1506,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001086,ITALY,380,ITA,1378,58480,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001087,JAMAICA,388,JAM,1379,2515,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001088,JAPAN,392,JPN,1380,6138,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001089,JORDAN,400,JOR,1381,5587,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001090,KAZAKHSTAN,398,KAZ,1382,4291,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001091,KENYA,404,KEN,1383,1361,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001092,KIRIBATI,296,KIR,1384,63.9,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001093,KUWAIT,414,KWT,1385,3056,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001094,KYRGYZSTAN,417,KGZ,1386,398,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001095,LATVIA,428,LVA,1387,3127,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001096,LESOTHO,426,LSO,1388,304,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001097,MALAYSIA,458,MYS,1392,24432,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001098,MALTA,470,MLT,1393,1428,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001099,MARTINIQUE,474,MTQ,1395,630,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001100,MAURITIUS,480,MUS,1396,739,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001101,MEXICO,484,MEX,1397,99250,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001102,MONGOLIA,496,MNG,1398,305,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001103,MONTSERRAT,500,MSR,1399,15.2,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001104,MOROCCO,504,MAR,1400,5732,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001105,MOZAMBIQUE,508,MOZ,1401,711,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001106,NAMIBIA,516,NAM,1402,986,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001107,NEW CALEDONIA,540,NCL,1403,177,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001108,NEW ZEALAND,554,NZL,1404,2334,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001109,NICARAGUA,558,NIC,1405,735,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001110,NIGERIA,566,NGA,1406,2646,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001111,NORTHERN MARIANA ISLANDS,580,MNP,1408,536,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001112,NORWAY,578,NOR,1409,5130,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001113,OMAN,512,OMN,1410,1407,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001114,PANAMA,591,PAN,1411,1004,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001115,PARAGUAY,600,PRY,1413,2589,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001116,PERU,604,PER,1414,1650,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001117,POLAND,616,POL,1415,61918,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
B000001118,PORTUGAL,620,PRT,1416,21165,2004,01/01/2004,inbound,All,Absolute,inbound,No,Not Specified,0,130
